Country Name,Country Code,Region,occupational_group,Essential Workers,Vital Workers,Indoor Essential Workers,Indoor Vital Workers,% of Essential Workers,% of Vital Workers,% of Indoor Essential Workers,% of Indoor Vital Workers
Cyprus,CYP,Western Asia,ArmedForces,4320.233604461813,1728.0934417847252,4320.233604461813,1728.0934417847252,0.01948522812929289,0.019877486303594313,0.027934224971666425,0.03331590904689024
Czechia,CZE,Eastern Europe,Food,86490.48956690246,77367.9722653935,40137.584300424925,34436.010986981826,0.047988743696297735,0.0792929413478434,0.03398636208869668,0.05966495648880379
Czechia,CZE,Eastern Europe,Health,345278.69873604644,180647.82948015654,297590.38471936714,158973.84365745337,0.19157587221908876,0.1851424734055283,0.25198363941100177,0.27544326978713124
Czechia,CZE,Eastern Europe,Retail,250538.15705102825,19272.16592700217,231265.99112402607,17789.691624925086,0.13900963522196852,0.019751670849711866,0.195823686206727,0.03082300029325846
Czechia,CZE,Eastern Europe,Security,92475.9276141068,73980.74209128544,75522.00755152054,60417.606041216444,0.05130972908782076,0.07582143452579718,0.06394800133211029,0.10468151601443122
Czechia,CZE,Eastern Europe,Transport,343797.77993809857,281289.0926766261,71190.44938112143,58246.73131182663,0.1907541930612343,0.2882877613864055,0.060280269281133864,0.10092018760967922
Czechia,CZE,Eastern Europe,Manual,440836.3080131305,254393.37703799005,283679.8237898144,177429.35237965613,0.24459545440427002,0.2607228615939294,0.24020491956901938,0.3074198865127225
Czechia,CZE,Eastern Europe,Cleaning,63927.81611777724,3781.6362092053982,45204.68039727586,1812.03401691092,0.0354699759257003,0.0038757259542335164,0.038276908360659896,0.0031395892751949145
Czechia,CZE,Eastern Europe,Tech,178091.71321651625,84642.12319440472,135529.01560102406,67702.73683547438,0.0988131483909698,0.08674807822271072,0.11475872995406605,0.11730397138590168
Czechia,CZE,Eastern Europe,ArmedForces,870.9616515702279,348.3846606280913,870.9616515702279,348.3846606280913,0.0004832479926498434,0.00035705271384019345,0.0007374837965851788,0.0006036226328769555
Germany,DEU,Western Europe,Food,972015.715133299,640785.3204747852,495560.85714595235,288541.8604843812,0.07295200957680055,0.09712474991679544,0.04988516654934316,0.06222186841124844
Germany,DEU,Western Europe,Health,3920169.968427409,2389333.0692076855,3546336.97428353,2190352.270346975,0.29421775041999537,0.36215463962685673,0.35698866859882816,0.47233288962308473
Germany,DEU,Western Europe,Retail,2221954.295085643,170788.0983258208,2049457.1799098495,157650.55230075764,0.1667627678139665,0.02588659697505218,0.20630667511626943,0.03399614844013027
Germany,DEU,Western Europe,Security,474226.49787979363,379381.1983038349,387284.9732684981,309827.97861479846,0.03559178671319624,0.05750335226327033,0.038985676763947666,0.06681205868406954
Germany,DEU,Western Europe,Transport,1160726.2023499778,949685.0746499819,240352.3954361065,196651.959902269,0.08711516461260768,0.14394512862240616,0.024194847320906272,0.04240650681087372
Germany,DEU,Western Europe,Manual,2390358.4128414514,1407417.1273175327,1558084.014409885,971315.2954548871,0.17940188323157022,0.21332423223747826,0.15684305859898595,0.2094567921554604
Germany,DEU,Western Europe,Cleaning,695277.4245149506,31101.267495006105,503622.5940037044,14902.690674690424,0.05218216592803962,0.004714063713740601,0.05069669369081692,0.003213652454370031
Germany,DEU,Western Europe,Tech,1420736.6621771012,601626.9462587392,1084755.4815128795,480632.5188676686,0.1066295461807857,0.0911894589833768,0.10919588801309531,0.10364476507133967
Germany,DEU,Western Europe,ArmedForces,68577.85716988337,27431.14286795335,68577.85716988337,27431.14286795335,0.005146925523038187,0.004157777661023515,0.006903325347807167,0.005915318349423132
Denmark,DNK,Northern Europe,Food,119816.48905270104,60152.29437519774,63174.269198030255,25884.14752459069,0.11247417305978956,0.13196357073407397,0.08152929021909591,0.08476568116826604
Denmark,DNK,Northern Europe,Health,365118.3687232827,172865.02315855888,304163.32676086965,146813.62744097726,0.3427440322761217,0.3792355046133987,0.3925367156010701,0.48078682610642637
Denmark,DNK,Northern Europe,Retail,185248.69989325883,14249.899991789143,170998.79990146967,13153.753838574592,0.17389671902112633,0.03126177820900061,0.22068178961567975,0.04307605274568921
Denmark,DNK,Northern Europe,Security,26846.879459079813,21477.503567263855,21924.951558248515,17539.961246598814,0.025201711302587877,0.04711787124047889,0.028295154994650837,0.05744005134109387
Denmark,DNK,Northern Europe,Transport,74119.63973750998,60643.34160341725,15348.006208272263,12557.459624950037,0.0695776120037964,0.1330408421217741,0.019807305542645367,0.04112330212307119
Denmark,DNK,Northern Europe,Manual,139498.6750273734,74212.57592776482,84362.10882069169,48634.513107784864,0.13095024099511815,0.16280935938562416,0.10887316847270434,0.1592688199583091
Denmark,DNK,Northern Europe,Cleaning,53608.990897431526,4541.595694193974,36271.19806327061,2176.181270134613,0.05032384914155077,0.009963463419999631,0.04680964372100568,0.007126581531546877
Denmark,DNK,Northern Europe,Tech,95436.64549977615,45448.512042336944,73037.63911311488,36367.27361382838,0.08958831849484598,0.0997060543733853,0.09425842121742185,0.11909593380196196
Denmark,DNK,Northern Europe,ArmedForces,5585.629274227165,2234.2517096908664,5585.629274227165,2234.2517096908664,0.005243343705063192,0.004901555902264736,0.007208510615726182,0.0073167512236354424
Dominican Republic,DOM,Caribbean,Food,373870.5620627053,274180.30989875365,174277.51068372684,111971.10308125702,0.17246646559957476,0.2950918452914502,0.12355225736927684,0.23466907678393037
Dominican Republic,DOM,Caribbean,Health,141624.74508644006,76232.01633725835,123657.03903400232,67850.40705085163,0.06533148555943923,0.08204617749376833,0.08766539212267026,0.14220090669717175
Dominican Republic,DOM,Caribbean,Retail,559214.15554752,41793.871526002156,501526.4583120258,38578.958331694295,0.2579654530392147,0.04498146010206197,0.3555520492103016,0.08085379429025076
Dominican Republic,DOM,Caribbean,Security,122788.59048944405,98230.87239155524,100277.34889971263,80221.87911977012,0.05664236868725759,0.10572287050560655,0.0710906001064596,0.16812904216230548
Dominican Republic,DOM,Caribbean,Transport,313342.2133560113,256370.90183673656,64883.99367472962,53086.90391568788,0.14454474233677542,0.2759241264625171,0.04599884319093199,0.11125955169139552
Dominican Republic,DOM,Caribbean,Manual,312881.3751484861,149533.10441826106,188309.53418828474,99948.47319518102,0.1443321577020649,0.16093788693738853,0.1335001168070509,0.2094720448869336
Dominican Republic,DOM,Caribbean,Cleaning,200125.65406178165,4922.488937112764,149773.64692872326,2358.6926156998666,0.09231795100800111,0.005297923634325712,0.10618049397122074,0.004943348804393574
Dominican Republic,DOM,Caribbean,Tech,126383.7711268477,20849.56370346709,90295.60950464397,16105.895975405403,0.05830082527796676,0.02243974495852634,0.06401414813113467,0.033754742387271074
Dominican Republic,DOM,Caribbean,ArmedForces,17555.93312076321,7022.373248305286,17555.93312076321,7022.373248305286,0.008098550789705452,0.007557964614355198,0.012446099090953363,0.014717492296347855
Ecuador,ECU,South America,Food,2617185.4072720385,2453229.5554738212,988096.1966127222,885623.7892388364,0.5045082559800824,0.7366140460767375,0.36479037508336,0.6452568991914113
Ecuador,ECU,South America,Health,159093.59115720054,85264.90128414231,140443.47590814208,76475.87807296515,0.030668071887191523,0.025601894361294272,0.05184963612872016,0.0557195826804897
Ecuador,ECU,South America,Retail,959473.2503063371,64431.28010347616,773175.3612417139,59475.02778782415,0.18495524804111682,0.01934632893404811,0.2854448089158303,0.043332928130439985
Ecuador,ECU,South America,Security,145590.52037180794,116472.41629744637,118898.92497030982,95119.13997624785,0.02806511885475246,0.0349723561880965,0.04389570933034107,0.06930288239838084
Ecuador,ECU,South America,Transport,398621.8493241502,326145.1494470321,82542.90819338463,67535.10670367835,0.07684133246322139,0.09792931835768608,0.030473610305918303,0.04920542341757775
Ecuador,ECU,South America,Manual,495060.99075186497,234321.49735458175,305781.93155082036,151491.63552610914,0.09543166347864097,0.07035807385574272,0.11289012738489257,0.11037533564565413
Ecuador,ECU,South America,Cleaning,229796.2211528716,12585.859541349719,163697.28422228803,6030.724363563407,0.04429724024997134,0.003779067841173357,0.06043459525123626,0.004393927252175011
Ecuador,ECU,South America,Tech,169498.42518157882,32652.489103034462,122755.88268685045,25451.561512654996,0.032673785602702725,0.009804334070162993,0.04531964058007239,0.01854376074896324
Ecuador,ECU,South America,ArmedForces,13276.5305600435,5310.612224017401,13276.5305600435,5310.612224017401,0.0025592834423203664,0.001594580315058406,0.004901497019628951,0.0038692605349079576
Egypt,EGY,Northern Africa,Food,5085942.409759641,4993483.132598761,2529661.3262954056,2471874.278069855,0.3110887138713753,0.5320589692698819,0.262498186791194,0.5248425312037152
Egypt,EGY,Northern Africa,Health,761417.673651775,462724.9922456051,700314.3861757539,428696.1421981055,0.04657316692393682,0.049303657565672475,0.07267030358729382,0.09102322492073081
Egypt,EGY,Northern Africa,Retail,3424666.2288813978,246076.57869595854,2952918.9443515027,227147.61110396174,0.20947445463343267,0.026219624127235646,0.3064188318713769,0.048229284242469604
Egypt,EGY,Northern Africa,Security,503069.34079885134,402455.472639081,410839.96165239526,328671.9693219162,0.030770933213266828,0.04288189992101422,0.04263208828553031,0.06978551856177755
Egypt,EGY,Northern Africa,Transport,2490181.0235552457,2037420.8374542918,515643.54528164177,421890.17341225233,0.15231537235619558,0.2170885536126261,0.05350735857801051,0.08957814257307602
Egypt,EGY,Northern Africa,Manual,2534333.772615252,911937.4702498808,1418725.5340882977,594795.8510434225,0.15501603642439374,0.09716754769675572,0.14721847402313384,0.1262904682413123
Egypt,EGY,Northern Africa,Cleaning,539970.7632584857,82936.40922514888,320914.3270710055,39740.36275371718,0.03302805984351793,0.008836929901536039,0.03330067471712533,0.008437901864046719
Egypt,EGY,Northern Africa,Tech,1009267.790926345,248171.29832352937,787853.5939635675,196928.21377884698,0.0617332627338812,0.026442817905277846,0.0817540821463353,0.04181292839287174
Egypt,EGY,Northern Africa,ArmedForces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,ESP,Southern Europe,Food,1009702.4230101453,771837.0692898997,450552.9431383514,301887.09706319775,0.10994346813352748,0.19251056912100778,0.07055312345413758,0.12740617343870628
Spain,ESP,Southern Europe,Health,1813248.9615077048,906533.5080660027,1548807.9580662705,789558.9005842044,0.19743924038862198,0.22610637465962616,0.24253140665567857,0.33321953540414706
Spain,ESP,Southern Europe,Retail,2095899.977999336,161005.459242438,1932065.5109092558,148620.42391609662,0.22821626173310236,0.040157766222432154,0.3025465898927763,0.06272265257505963
Spain,ESP,Southern Europe,Security,471445.82566496596,377156.66053197277,385014.0909597221,308011.27276777773,0.05133432180558404,0.09406990964244291,0.060290243587916355,0.12999077476674345
Spain,ESP,Southern Europe,Transport,1058603.8715811458,866130.440384574,219205.85219609583,179350.2427058966,0.11526820018341295,0.21602909557695354,0.0343259494525409,0.07569163555101525
Spain,ESP,Southern Europe,Manual,1365090.0997381904,698805.5417850105,824990.8952884764,464856.08113015536,0.1486405662299293,0.1742951432453401,0.12918722509810382,0.19618438506534608
Spain,ESP,Southern Europe,Cleaning,748763.0041749538,22598.330914368653,555378.7746550238,10828.366896468313,0.0815305575316483,0.005636445460584596,0.08696804193333481,0.004569923008602712
Spain,ESP,Southern Europe,Tech,577907.0227190567,187987.45248587013,426822.2894397459,149104.61995069048,0.06292656221130603,0.04688757887588653,0.06683708571530302,0.06292699904949303
Spain,ESP,Southern Europe,ArmedForces,43171.561029305965,17268.624411722387,43171.561029305965,17268.624411722387,0.004700821782867452,0.004307117195726412,0.006760334210208804,0.007287921140886652
Estonia,EST,Northern Europe,Food,18441.90297038987,11952.05273305136,9300.139962946492,5243.983564609923,0.0817343232716998,0.10845297317167377,0.06362258111153585,0.08245238032897624
Estonia,EST,Northern Europe,Health,41748.11445100995,21257.87953294328,36068.544947099246,18704.344812512438,0.18502721156278984,0.1928940818925237,0.24674617109147923,0.29409278905707403
Estonia,EST,Northern Europe,Retail,30015.939054936658,2308.9183888412813,27707.020666095374,2131.3092820073366,0.1330303315204986,0.020951134476517513,0.18954469252193504,0.03351107442531012
Estonia,EST,Northern Europe,Security,6819.689335892601,5455.751468714082,5569.412957645624,4455.5303661165,0.030224792619686244,0.0495055101314558,0.03810054784693633,0.07005534624357035
Estonia,EST,Northern Europe,Transport,38211.13428344513,31263.65532281874,7912.406594046717,6473.78721331095,0.16935135203324464,0.2836865304817382,0.05412904884473347,0.10178887078958326
Estonia,EST,Northern Europe,Manual,51240.16588832517,27891.898221870993,32106.987867555406,19209.137375257793,0.22709588538320763,0.2530911933812526,0.2196450212565897,0.30202976060893183
Estonia,EST,Northern Europe,Cleaning,18441.172584382686,2258.7831730475514,11645.143220046402,1082.3336037519518,0.08173108620846829,0.020496207332630547,0.07966482999446411,0.017017784445711864
Estonia,EST,Northern Europe,Tech,19835.565399866733,7464.550436831041,14988.448265783187,5948.276890649403,0.08791102074838521,0.06773335981237458,0.10253649615222853,0.09352614905198835
Estonia,EST,Northern Europe,ArmedForces,878.6114027622481,351.44456110489926,878.6114027622481,351.44456110489926,0.003893996652019749,0.003189009319833338,0.006010611180097897,0.0055258450488539605
Ethiopia,ETH,Eastern Africa,Food,32756164.80281232,32041085.483454503,4702304.537191217,4255379.96259258,0.727399489509931,0.9225295539654168,0.3752259744523512,0.7212529600154456
Ethiopia,ETH,Eastern Africa,Health,365053.6273856687,219323.53014641206,336359.09197116765,203388.2988517573,0.008106560209432264,0.006314781019031684,0.02684017316457722,0.0344726942996561
Ethiopia,ETH,Eastern Africa,Retail,5318713.541595389,310574.1227735573,3726889.4732826874,286683.8056371298,0.11810996611770254,0.008942075545581673,0.29739157113886433,0.048590618281310304
Ethiopia,ETH,Eastern Africa,Security,302721.2459112791,242176.9967290233,247222.3508275446,197777.88066203572,0.006722376721000294,0.00697277989812418,0.01972740105664795,0.033521773168797585
Ethiopia,ETH,Eastern Africa,Transport,491890.0507036033,402455.4960302209,101856.02060024107,83336.74412746998,0.01092315214344311,0.01158753155960998,0.00812772211609953,0.014124913382204196
Ethiopia,ETH,Eastern Africa,Manual,1641316.6917687135,699321.1263786715,1077820.285251734,445198.58462000714,0.03644788487613751,0.02013491107003384,0.08600594955503778,0.07545760890320992
Ethiopia,ETH,Eastern Africa,Cleaning,3088306.414278237,695360.8259663214,1571446.2245344112,333193.72910886235,0.0685804495953496,0.02002088577663793,0.12539541755256056,0.05647367931674401
Ethiopia,ETH,Eastern Africa,Tech,1026018.0282125724,104796.42333471884,726335.8296867118,78346.36874630908,0.022784260442044624,0.0030173071922320487,0.057958830041375246,0.013279084561536997
Ethiopia,ETH,Eastern Africa,ArmedForces,41693.231561855355,16677.292624742146,41693.231561855355,16677.292624742146,0.0009258603849590204,0.00048017397333179686,0.003326960922486193,0.0028266680710952704
Finland,FIN,Northern Europe,Food,100766.0489197843,72026.93109136562,52623.6108670463,34661.66222428461,0.10007183255043091,0.14914703984299996,0.07454109806614637,0.11161208698874674
Finland,FIN,Northern Europe,Health,334784.2927548384,170295.7559025462,278111.7587251994,145435.3384682062,0.3324778339949259,0.35263348730591165,0.39394400230078924,0.46830822893942375
Finland,FIN,Northern Europe,Retail,156837.64394538704,11767.337919442834,141208.055033314,10862.158079485693,0.1557571286237594,0.02436676935868473,0.20002054789743573,0.034976629932181424
Finland,FIN,Northern Europe,Security,21798.387386792103,17438.709909433685,17802.016365880216,14241.613092704172,0.021648209846721396,0.0361105481278046,0.025216472717101136,0.04585862469830756
Finland,FIN,Northern Europe,Transport,111310.98832151409,91072.62680851153,23049.245056475138,18858.473228025116,0.1105441237772546,0.1885851929743547,0.032649147555574964,0.06072511874305337
Finland,FIN,Northern Europe,Manual,145469.33307293657,80346.93090830828,90459.6434515878,54848.180706175524,0.14446713845142725,0.16637536437923794,0.12813566082702976,0.17661357024774105
Finland,FIN,Northern Europe,Cleaning,42155.123707321996,1763.3746838804304,30681.06534439326,844.9503693593729,0.0418647007201804,0.0036514413463102544,0.04345958521144388,0.002720777599062718
Finland,FIN,Northern Europe,Tech,90023.56513152705,36697.26338466511,68240.55225892685,29285.641047028857,0.08940335789692953,0.07598946840063038,0.09666242232735187,0.09430106077752186
Finland,FIN,Northern Europe,ArmedForces,3791.797299722636,1516.7189198890546,3791.797299722636,1516.7189198890546,0.0037656741383706124,0.0031406882640657528,0.005371063097127195,0.004883902073961458
Fiji,FJI,Melanesia,Food,96387.54524228958,96387.54524228958,33221.58291779861,33221.58291779861,0.4462394617503439,0.6790251379700782,0.2982116135443384,0.5728530620263064
Fiji,FJI,Melanesia,Health,6770.579142855771,4119.500123599032,6351.596684513694,3865.7307590429127,0.03134533185642831,0.029020804843231027,0.057014739501076446,0.06665834399782872
Fiji,FJI,Melanesia,Retail,23599.35892424249,1815.3353018648068,21784.02362237768,1675.694124798283,0.10925649364277755,0.012788564131518946,0.19554302544797883,0.02889466503704443
Fiji,FJI,Melanesia,Security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,FJI,Melanesia,Transport,20954.603056452743,17144.675228006792,4339.084471285669,3550.1600219610023,0.09701223083956056,0.120779769138075,0.038949540263899775,0.06121683136820566
Fiji,FJI,Melanesia,Manual,31789.80559626988,17826.580665552585,18900.276396875288,12065.752056398373,0.14717529845550587,0.12558361524337996,0.16965723561975404,0.20805459596131792
Fiji,FJI,Melanesia,Cleaning,12861.10603357522,26.91486509638604,9970.934159471153,12.896706192018312,0.05954226782630719,0.00018960821068302427,0.08950351256884923,0.0002223830709822441
Fiji,FJI,Melanesia,Tech,23636.602004314293,4629.340930207764,16835.215152932968,3601.384672586424,0.10942891562907661,0.032612500463033774,0.15112033305410336,0.06210011853831457
Fiji,FJI,Melanesia,ArmedForces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,FRA,Western Europe,Food,1124692.3648974411,877464.2369632925,556193.8251364321,401676.24517758907,0.09585187090073527,0.15410942282318113,0.06773684029608998,0.10827248259597234
France,FRA,Western Europe,Health,3152978.7391758496,1660728.9312497943,2704157.884088215,1456913.540496242,0.26871251241027627,0.29167453929107645,0.329329637352527,0.39271340501471325
France,FRA,Western Europe,Retail,1246181.7022751595,95860.13094424305,1150321.5713309166,88486.27471776282,0.10620579580108509,0.016835956189733426,0.14009351604591497,0.02385161869635984
France,FRA,Western Europe,Security,445040.7147147893,356032.5717718315,363449.9170170779,290759.9336136623,0.03792858070686988,0.06253015431363397,0.04426325477197456,0.07837481113146937
France,FRA,Western Europe,Transport,1101655.7287339724,901354.6871459774,228120.63069743873,186644.15238881353,0.09388857431898123,0.15830531290456065,0.027781988996381565,0.05031023363660272
France,FRA,Western Europe,Manual,2352249.3042186294,1190655.8479316342,1457115.6682227266,802927.3921293579,0.20047037187352867,0.2091154006923539,0.17745686278901507,0.21643037927652328
France,FRA,Western Europe,Cleaning,949172.916808814,40704.21844813877,689626.6743715785,19504.10467306649,0.0808932315395678,0.007148899461954671,0.083987145837825,0.005257363010926783
France,FRA,Western Europe,Tech,1277600.9871101894,537342.1874973426,978033.5330120496,429321.64234446385,0.10888350334831765,0.09437364041222487,0.11911117713974488,0.11572434418735378
France,FRA,Western Europe,ArmedForces,84078.1670193489,33631.266807739565,84078.1670193489,33631.266807739565,0.007165559100638138,0.005906673911280982,0.01023957677052709,0.009065362450078607
Gabon,GAB,Middle Africa,Food,111769.40251068403,106798.43385125656,34215.594010750894,31108.73859860872,0.22741053082013016,0.5050725201305915,0.10902729604302147,0.31062631303442345
Gabon,GAB,Middle Africa,Health,24196.927424758196,14647.24162085382,22297.93724335878,13585.989841170292,0.04923204371030283,0.06926992252255099,0.07105192457616022,0.13565853594187838
Gabon,GAB,Middle Africa,Retail,138101.60538253374,9738.685467882155,116864.22561458584,8989.555816506603,0.28098709200983757,0.04605631594628984,0.37238548361651785,0.08976232097123625
Gabon,GAB,Middle Africa,Security,12680.545525024694,10144.436420019756,10355.778845436835,8284.623076349466,0.025800348969916342,0.04797519854176822,0.03299847916078083,0.08272344161204366
Gabon,GAB,Middle Africa,Transport,28765.713038743772,23535.58339533582,5956.536538325731,4873.5298949937805,0.058527879049321635,0.11130478219167353,0.01898038281466216,0.04866306674397473
Gabon,GAB,Middle Africa,Manual,67960.99412061207,30141.971996239557,41643.568702739176,19850.961515496787,0.13827617756617058,0.14254779970883727,0.13269638667722217,0.19821539745821679
Gabon,GAB,Middle Africa,Cleaning,40927.672477325854,3360.1318571600555,27819.14331964559,1610.0631815558602,0.08327309186797713,0.015890778580429026,0.0886451357068718,0.01607676853414872
Gabon,GAB,Middle Africa,Tech,47330.99570405235,5183.793838688846,34919.65031106074,3943.567966957984,0.09630155136845217,0.024515264161930436,0.11127075715787794,0.039377230738362384
Gabon,GAB,Middle Africa,ArmedForces,19753.508572859522,7901.40342914381,19753.508572859522,7901.40342914381,0.04019128463789158,0.03736741821592927,0.06294415424688556,0.07889692496571557
United Kingdom,GBR,Northern Europe,Food,1453914.2394266492,664159.3708803825,742006.5739142449,248409.78107282822,0.13717546918206616,0.14114548765238277,0.09952159736919743,0.08243162610002051
United Kingdom,GBR,Northern Europe,Health,3665837.4931514976,1779339.0129428918,3079312.6134062405,1525369.5189505983,0.34586839060505375,0.37814067480193114,0.41301266169203094,0.5061744723072724
United Kingdom,GBR,Northern Europe,Retail,1402149.9855131935,105136.51992909325,1261638.2391491188,97049.09531916298,0.13229155950921084,0.02234335014470342,0.16921717040837572,0.032204507826320644
United Kingdom,GBR,Northern Europe,Security,565687.3955912951,452549.91647303617,461978.039732891,369582.43178631284,0.053372084677578986,0.0961747758869399,0.06196278318825447,0.12264122893459632
United Kingdom,GBR,Northern Europe,Transport,1007765.0888909855,824535.0727289881,208678.62951783033,170737.06051458846,0.09508170780997559,0.17522813052017644,0.02798901152165483,0.05665692177245191
United Kingdom,GBR,Northern Europe,Manual,1219521.5611797292,610305.6604875,729775.2316495201,399920.17164509837,0.11506073590588488,0.12970063187143108,0.09788106915428775,0.13270842201354324
United Kingdom,GBR,Northern Europe,Cleaning,495810.6494821016,43135.147158739084,334107.9682686963,20668.92468022914,0.04677927805081074,0.00916697354221936,0.04481221577387353,0.0068587197483605785
United Kingdom,GBR,Northern Europe,Tech,775706.6414819539,221316.36734875652,625692.3170367278,176770.37641310264,0.07318720706311657,0.04703360061529595,0.08392095305118699,0.05865900091016437
United Kingdom,GBR,Northern Europe,ArmedForces,12544.554870363565,5017.821948145427,12544.554870363565,5017.821948145427,0.0011835671963023723,0.0010663749649199375,0.001682537841138337,0.0016651003872699122
Georgia,GEO,Western Asia,Food,576889.8114936247,570142.5517950929,96478.09156722702,92261.05425564466,0.5631302860834614,0.7484779635140335,0.23581264888043224,0.43966998462584
Georgia,GEO,Western Asia,Health,70823.18540169639,41382.616525627804,63238.842335193134,37560.42318800227,0.0691339660746289,0.05432672310541035,0.15456896670476428,0.1789941684369886
Georgia,GEO,Western Asia,Retail,114933.3963042632,8771.598660264555,105259.18392317464,8096.860301782665,0.11219209466326106,0.011515275050645231,0.2572754765015284,0.038585581674995394
Georgia,GEO,Western Asia,Security,43520.13776069049,34816.110208552396,35541.445837897234,28433.15667031779,0.04248212941067017,0.04570627325452283,0.0868707325355301,0.13549818671552716
Georgia,GEO,Western Asia,Transport,73813.81177582355,60393.11872567382,15284.678196003866,12505.645796730438,0.07205326236324013,0.07928353772531496,0.037358952629915225,0.059595645633414976
Georgia,GEO,Western Asia,Manual,74449.43314243399,32603.19045610451,43389.84118234482,21156.95400340317,0.07267372338523904,0.04280117230298493,0.10605385344485502,0.10082344838192396
Georgia,GEO,Western Asia,Cleaning,39392.935355189205,4248.108334718038,25564.82032090061,2035.5519103857268,0.0384533658148687,0.005576878037160594,0.06248577164094443,0.009700421097124372
Georgia,GEO,Western Asia,Tech,26434.24896850689,7707.811590024909,20196.32201091046,6121.140706195156,0.025803759899131508,0.010118745046984515,0.04936403813208075,0.029170291429016174
Georgia,GEO,Western Asia,ArmedForces,4177.039797771711,1670.815919108685,4177.039797771711,1670.815919108685,0.004077412305499145,0.002193431962943097,0.010209559529949595,0.007962272005169288
Ghana,GHA,Western Africa,Food,5295785.173418373,5267691.433564274,1269482.4159361061,1251923.8285272936,0.5570935415684395,0.8190251110792125,0.2897753883692883,0.6408533156766248
Ghana,GHA,Western Africa,Health,144835.40653138098,85347.1463452638,133563.1330010752,79163.29499670575,0.015236054131136368,0.013269846363879768,0.03048747131220874,0.040523280188863045
Ghana,GHA,Western Africa,Retail,2185846.052458096,159523.15387127857,1914277.8464553424,147252.14203502634,0.22994148720372806,0.02480279463345982,0.4369580857835534,0.07537760789699244
Ghana,GHA,Western Africa,Security,134488.80541150377,107591.04432920302,109832.52441939473,87866.01953551579,0.014147636744041384,0.016728346400736227,0.025070660309808743,0.044978159750247756
Ghana,GHA,Western Africa,Transport,426042.68426772446,348580.37803722906,88220.95987361971,72180.7853511434,0.044817835328623615,0.05419757144901717,0.020137547861061682,0.03694896971075148
Ghana,GHA,Western Africa,Manual,1043235.4886330066,423059.81444113795,680400.7171573096,288708.8830858424,0.10974383099405406,0.06577769709668706,0.1553100535981942,0.1477885800835873
Ghana,GHA,Western Africa,Cleaning,100633.48562881598,14322.633213759207,61162.899150422265,6862.928414926287,0.010586204514248859,0.002226895103251841,0.013961203899020577,0.0035130974662656556
Ghana,GHA,Western Africa,Tech,175229.77655440842,25544.869492923433,123978.19789623313,19568.452243592714,0.018433409515728038,0.0039717378737556845,0.028299588866864313,0.01001698922666738
Ghana,GHA,Western Africa,ArmedForces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,GIN,Western Africa,Food,1612907.1192003663,1605031.9685824215,141690.58069743437,136768.6115612187,0.5030585424174777,0.838017407193351,0.10060487378101378,0.4004340931645811
Guinea,GIN,Western Africa,Health,52171.2435280923,30796.516274097095,48744.34871644456,28816.11475589034,0.016271978350719293,0.016079440923161523,0.03461005682958869,0.08436844279607625
Guinea,GIN,Western Africa,Retail,1082996.3460768473,79212.86095673904,950554.3314808685,73119.56396006681,0.33778173387378607,0.04135852597002341,0.6749241768218704,0.21408103769360248
Guinea,GIN,Western Africa,Security,17017.253788454804,13613.803030763846,13897.42392723809,11117.939141790472,0.0053076056177447555,0.0071080228563658344,0.009867618392126085,0.032551342206973546
Guinea,GIN,Western Africa,Transport,94738.52816285142,77513.34122415118,19617.57401351974,16050.74237469797,0.02954852472348761,0.04047117472241237,0.013929109103831813,0.04699370998990951
Guinea,GIN,Western Africa,Manual,197591.76554488504,87681.27949368028,128886.16755569745,59946.88071290898,0.06162799108852944,0.0457800467149488,0.09151332823420578,0.1755137713420034
Guinea,GIN,Western Africa,Cleaning,47939.04062600627,7562.2250468040465,28253.262792100046,3623.566168260272,0.014951973126739663,0.003948380063689624,0.020060726147849758,0.010609155244364525
Guinea,GIN,Western Africa,Tech,82347.41341604164,6463.664156638444,58250.234352885454,4710.279713884546,0.025683791256040204,0.0033748007413826105,0.04135954165718672,0.013790858620631842
Guinea,GIN,Western Africa,ArmedForces,18492.920682230706,7397.168272892283,18492.920682230706,7397.168272892283,0.0057678595454753664,0.003862200814664821,0.013130569032326702,0.02165758894185734
Gambia,GMB,Western Africa,Food,178611.1090795543,177702.04448380464,51134.35498499092,50566.18961264738,0.3243441638289303,0.6522125330019904,0.15915522670837698,0.47295605621538533
Gambia,GMB,Western Africa,Health,9211.622475258657,5186.988761628729,8411.81583190332,4774.563523156948,0.01672760448463929,0.019037592328787482,0.026181702226392625,0.04465748262545267
Gambia,GMB,Western Africa,Retail,202483.92994230188,14469.286934741978,173631.44321690372,13356.264862838749,0.36769538739429614,0.05310603099617542,0.5404263281897327,0.12492391464901637
Gambia,GMB,Western Africa,Security,13872.695978097112,11098.15678247769,11329.368382112641,9063.494705690115,0.025191758789565318,0.04073311012137895,0.035262558681870816,0.08477274527444456
Gambia,GMB,Western Africa,Transport,35010.140544903814,28644.660445830395,7249.574557278063,5931.4700923184155,0.06357574743860099,0.10513332359583313,0.02256423655957996,0.05547826964839705
