,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Bahamas,27344,67700,0,(2.7+/-1.4)e+02,(6.0+/-3.1)e+02,(1.0+/-0.5)e+03,(1.6+/-0.8)e+03,(2.5+/-1.3)e+03,(4.2+/-2.2)e+03,(5.1+/-2.7)e+03,(5.7+/-3.0)e+03,(6.1+/-3.2)e+03,(6.4+/-3.4)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03,(6.7+/-3.5)e+03
Bosnia and Herzegovina,175883,365843,0,(6.8+/-3.5)e+03,(1.5+/-0.8)e+04,(2.5+/-1.3)e+04,(4.1+/-2.1)e+04,(6.3+/-3.3)e+04,(1.1+/-0.6)e+05,(1.3+/-0.7)e+05,(1.4+/-0.8)e+05,(1.5+/-0.8)e+05,(1.6+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05,(1.7+/-0.9)e+05
Belarus,730344,1392733,0,(3.0+/-1.6)e+04,(6.7+/-3.5)e+04,(1.1+/-0.6)e+05,(1.8+/-0.9)e+05,(2.8+/-1.4)e+05,(4.7+/-2.5)e+05,(5.7+/-3.0)e+05,(6.3+/-3.3)e+05,(6.8+/-3.5)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05,(7+/-4)e+05
Belize,30668,67298,0,(3.3+/-1.7)e+02,(7+/-4)e+02,(1.2+/-0.7)e+03,(2.0+/-1.0)e+03,(3.1+/-1.6)e+03,(5.2+/-2.7)e+03,(6.3+/-3.3)e+03,(7+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03,(8+/-4)e+03
Bermuda,6187,12759,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Bolivia,1312861,2552009,0,(8+/-4)e+03,(1.7+/-0.9)e+04,(2.9+/-1.5)e+04,(4.6+/-2.4)e+04,(7+/-4)e+04,(1.2+/-0.6)e+05,(1.4+/-0.8)e+05,(1.6+/-0.9)e+05,(1.7+/-0.9)e+05,(1.8+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05,(1.9+/-1.0)e+05
Brazil,11991330,29541701,0,(5.4+/-2.8)e+05,(1.2+/-0.6)e+06,(2.0+/-1.1)e+06,(3.2+/-1.7)e+06,(5.0+/-2.6)e+06,(8+/-4)e+06,(1.0+/-0.5)e+07,(1.1+/-0.6)e+07,(1.2+/-0.6)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07,(1.3+/-0.7)e+07
Barbados,13746,34031,0,(7+/-4)e+02,(1.6+/-0.9)e+03,(2.7+/-1.4)e+03,(4.4+/-2.3)e+03,(6.7+/-3.5)e+03,(1.1+/-0.6)e+04,(1.4+/-0.7)e+04,(1.5+/-0.8)e+04,(1.7+/-0.9)e+04,(1.7+/-0.9)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04,(1.8+/-1.0)e+04
Brunei Darussalam,22034,55013,0,(3.0+/-1.6)e+03,(7+/-4)e+03,(1.1+/-0.6)e+04,(1.8+/-0.9)e+04,(2.8+/-1.5)e+04,(4.8+/-2.5)e+04,(5.7+/-3.0)e+04,(6.4+/-3.4)e+04,(7+/-4)e+04,(7+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04,(8+/-4)e+04
Bhutan,102904,130211,0,(4.2+/-2.2)e+02,(9+/-5)e+02,(1.6+/-0.8)e+03,(2.5+/-1.3)e+03,(3.9+/-2.0)e+03,(6.6+/-3.4)e+03,(8+/-4)e+03,(9+/-5)e+03,(9+/-5)e+03,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04,(1.0+/-0.5)e+04
Botswana,141654,317992,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Central African Republic,260884,698692,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Canada,2269812,5064154,0,(2.9+/-1.5)e+05,(6.5+/-3.4)e+05,(1.1+/-0.6)e+06,(1.7+/-0.9)e+06,(2.7+/-1.4)e+06,(4.6+/-2.4)e+06,(5.5+/-2.9)e+06,(6.2+/-3.2)e+06,(6.6+/-3.4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06,(7+/-4)e+06
Switzerland,558113,1175200,0,(3.1+/-1.6)e+05,(7+/-4)e+05,(1.2+/-0.6)e+06,(1.8+/-1.0)e+06,(2.8+/-1.5)e+06,(4.8+/-2.5)e+06,(5.8+/-3.1)e+06,(6.5+/-3.4)e+06,(7+/-4)e+06,(7+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06,(8+/-4)e+06
Chile,1257969,2998361,0,(5.6+/-3.0)e+04,(1.3+/-0.7)e+05,(2.1+/-1.1)e+05,(3.4+/-1.8)e+05,(5.2+/-2.7)e+05,(9+/-5)e+05,(1.1+/-0.6)e+06,(1.2+/-0.6)e+06,(1.3+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06,(1.4+/-0.7)e+06
China,133887174,244263979,0,(8+/-4)e+06,(1.8+/-1.0)e+07,(3.0+/-1.6)e+07,(4.9+/-2.6)e+07,(8+/-4)e+07,(1.3+/-0.7)e+08,(1.5+/-0.8)e+08,(1.7+/-0.9)e+08,(1.8+/-1.0)e+08,(2.0+/-1.0)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08,(2.0+/-1.1)e+08
Côte d'Ivoire,3387188,6066034,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Cameroon,969909,2256855,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
DR Congo,8684991,11307659,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Congo Republic,223690,520499,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Colombia,3690835,8399487,0,(7+/-4)e+04,(1.6+/-0.8)e+05,(2.7+/-1.4)e+05,(4.3+/-2.2)e+05,(6.6+/-3.4)e+05,(1.1+/-0.6)e+06,(1.3+/-0.7)e+06,(1.5+/-0.8)e+06,(1.6+/-0.8)e+06,(1.7+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06,(1.8+/-0.9)e+06
Comoros,48654,87347,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
