,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
Cuba,428636,1267154,0,(1.14+/-0.17)e+05,(2.27+/-0.33)e+05,(3.4+/-0.5)e+05,(4.5+/-0.7)e+05,(5.7+/-0.8)e+05,(6.8+/-1.0)e+05,(7.9+/-1.2)e+05,(9.1+/-1.3)e+05,(1.02+/-0.15)e+06,(1.14+/-0.17)e+06,(1.25+/-0.18)e+06,(1.36+/-0.20)e+06,(1.48+/-0.22)e+06,(1.59+/-0.23)e+06,(1.70+/-0.25)e+06,(1.82+/-0.27)e+06,(1.93+/-0.28)e+06,(2.04+/-0.30)e+06,(2.16+/-0.32)e+06,(2.27+/-0.33)e+06,(2.38+/-0.35)e+06,(2.5+/-0.4)e+06,(2.6+/-0.4)e+06,(2.7+/-0.4)e+06,(2.8+/-0.4)e+06,(3.0+/-0.4)e+06,(3.1+/-0.5)e+06,(3.2+/-0.5)e+06,(3.3+/-0.5)e+06,(3.4+/-0.5)e+06,(3.5+/-0.5)e+06,(3.6+/-0.5)e+06,(3.7+/-0.6)e+06,(3.9+/-0.6)e+06,(4.0+/-0.6)e+06,(4.1+/-0.6)e+06,(4.2+/-0.6)e+06,(4.3+/-0.6)e+06,(4.4+/-0.7)e+06,(4.5+/-0.7)e+06,(4.7+/-0.7)e+06,(4.8+/-0.7)e+06,(4.9+/-0.7)e+06,(5.0+/-0.7)e+06,(5.1+/-0.8)e+06,(5.2+/-0.8)e+06,(5.3+/-0.8)e+06,(5.5+/-0.8)e+06,(5.6+/-0.8)e+06,(5.7+/-0.8)e+06,(5.8+/-0.9)e+06,(5.9+/-0.9)e+06
Curaçao,7726,16614,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Cayman Islands,6527,14037,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Cyprus,51869,154657,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Czechia,577156,1180990,0,0,0,0,(9.8+/-1.4)e+05,(1.96+/-0.29)e+06,(2.9+/-0.4)e+06,(3.9+/-0.6)e+06,(4.9+/-0.7)e+06,(5.9+/-0.9)e+06,(6.9+/-1.0)e+06,(7.9+/-1.2)e+06,(8.8+/-1.3)e+06,(9.8+/-1.4)e+06,(1.08+/-0.16)e+07,(1.18+/-0.17)e+07,(1.28+/-0.19)e+07,(1.37+/-0.20)e+07,(1.47+/-0.22)e+07,(1.57+/-0.23)e+07,(1.67+/-0.25)e+07,(1.77+/-0.26)e+07,(1.87+/-0.27)e+07,(1.96+/-0.29)e+07,(2.06+/-0.30)e+07,(2.16+/-0.32)e+07,(2.26+/-0.33)e+07,(2.36+/-0.35)e+07,(2.5+/-0.4)e+07,(2.6+/-0.4)e+07,(2.7+/-0.4)e+07,(2.7+/-0.4)e+07,(2.8+/-0.4)e+07,(2.9+/-0.4)e+07,(3.0+/-0.4)e+07,(3.1+/-0.5)e+07,(3.2+/-0.5)e+07,(3.3+/-0.5)e+07,(3.4+/-0.5)e+07,(3.5+/-0.5)e+07,(3.6+/-0.5)e+07,(3.7+/-0.5)e+07,(3.8+/-0.6)e+07,(3.9+/-0.6)e+07,(4.0+/-0.6)e+07,(4.1+/-0.6)e+07,(4.2+/-0.6)e+07,(4.3+/-0.6)e+07,(4.4+/-0.7)e+07,(4.5+/-0.7)e+07,(4.6+/-0.7)e+07,(4.7+/-0.7)e+07,(4.8+/-0.7)e+07
Germany,4637306,9934032,0,(1.05+/-0.15)e+07,(2.17+/-0.32)e+07,(3.4+/-0.5)e+07,(4.6+/-0.7)e+07,(6.0+/-0.9)e+07,(7.4+/-1.1)e+07,(8.9+/-1.3)e+07,(1.04+/-0.15)e+08,(1.19+/-0.18)e+08,(1.34+/-0.20)e+08,(1.49+/-0.22)e+08,(1.64+/-0.24)e+08,(1.79+/-0.26)e+08,(1.94+/-0.29)e+08,(2.09+/-0.31)e+08,(2.24+/-0.33)e+08,(2.39+/-0.35)e+08,(2.5+/-0.4)e+08,(2.7+/-0.4)e+08,(2.8+/-0.4)e+08,(3.0+/-0.4)e+08,(3.1+/-0.5)e+08,(3.3+/-0.5)e+08,(3.4+/-0.5)e+08,(3.6+/-0.5)e+08,(3.7+/-0.5)e+08,(3.9+/-0.6)e+08,(4.0+/-0.6)e+08,(4.2+/-0.6)e+08,(4.3+/-0.6)e+08,(4.5+/-0.7)e+08,(4.6+/-0.7)e+08,(4.8+/-0.7)e+08,(4.9+/-0.7)e+08,(5.1+/-0.7)e+08,(5.2+/-0.8)e+08,(5.4+/-0.8)e+08,(5.5+/-0.8)e+08,(5.7+/-0.8)e+08,(5.8+/-0.9)e+08,(6.0+/-0.9)e+08,(6.1+/-0.9)e+08,(6.3+/-0.9)e+08,(6.4+/-0.9)e+08,(6.6+/-1.0)e+08,(6.7+/-1.0)e+08,(6.9+/-1.0)e+08,(7.0+/-1.0)e+08,(7.2+/-1.1)e+08,(7.3+/-1.1)e+08,(7.5+/-1.1)e+08,(7.6+/-1.1)e+08
Djibouti,25429,58947,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Dominica,7235,10496,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Denmark,305361,774865,0,0,0,0,(9.0+/-1.3)e+05,(1.80+/-0.26)e+06,(2.7+/-0.4)e+06,(3.6+/-0.5)e+06,(4.5+/-0.7)e+06,(5.4+/-0.8)e+06,(6.3+/-0.9)e+06,(7.2+/-1.1)e+06,(8.1+/-1.2)e+06,(9.0+/-1.3)e+06,(9.9+/-1.5)e+06,(1.08+/-0.16)e+07,(1.17+/-0.17)e+07,(1.26+/-0.19)e+07,(1.35+/-0.20)e+07,(1.44+/-0.21)e+07,(1.53+/-0.23)e+07,(1.62+/-0.24)e+07,(1.71+/-0.25)e+07,(1.80+/-0.26)e+07,(1.89+/-0.28)e+07,(1.98+/-0.29)e+07,(2.07+/-0.30)e+07,(2.16+/-0.32)e+07,(2.25+/-0.33)e+07,(2.34+/-0.34)e+07,(2.4+/-0.4)e+07,(2.5+/-0.4)e+07,(2.6+/-0.4)e+07,(2.7+/-0.4)e+07,(2.8+/-0.4)e+07,(2.9+/-0.4)e+07,(3.0+/-0.4)e+07,(3.1+/-0.5)e+07,(3.1+/-0.5)e+07,(3.2+/-0.5)e+07,(3.3+/-0.5)e+07,(3.4+/-0.5)e+07,(3.5+/-0.5)e+07,(3.6+/-0.5)e+07,(3.7+/-0.5)e+07,(3.8+/-0.6)e+07,(3.9+/-0.6)e+07,(4.0+/-0.6)e+07,(4.0+/-0.6)e+07,(4.1+/-0.6)e+07,(4.2+/-0.6)e+07,(4.3+/-0.6)e+07,(4.4+/-0.6)e+07
Dominican Republic,477144,1410557,0,(1.67+/-0.25)e+05,(3.3+/-0.5)e+05,(5.0+/-0.7)e+05,(6.7+/-1.0)e+05,(8.4+/-1.2)e+05,(1.00+/-0.15)e+06,(1.17+/-0.17)e+06,(1.34+/-0.20)e+06,(1.51+/-0.22)e+06,(1.67+/-0.25)e+06,(1.84+/-0.27)e+06,(2.01+/-0.30)e+06,(2.18+/-0.32)e+06,(2.34+/-0.34)e+06,(2.5+/-0.4)e+06,(2.7+/-0.4)e+06,(2.8+/-0.4)e+06,(3.0+/-0.4)e+06,(3.2+/-0.5)e+06,(3.3+/-0.5)e+06,(3.5+/-0.5)e+06,(3.7+/-0.5)e+06,(3.8+/-0.6)e+06,(4.0+/-0.6)e+06,(4.2+/-0.6)e+06,(4.4+/-0.6)e+06,(4.5+/-0.7)e+06,(4.7+/-0.7)e+06,(4.9+/-0.7)e+06,(5.0+/-0.7)e+06,(5.2+/-0.8)e+06,(5.4+/-0.8)e+06,(5.5+/-0.8)e+06,(5.7+/-0.8)e+06,(5.9+/-0.9)e+06,(6.0+/-0.9)e+06,(6.2+/-0.9)e+06,(6.4+/-0.9)e+06,(6.5+/-1.0)e+06,(6.7+/-1.0)e+06,(6.9+/-1.0)e+06,(7.0+/-1.0)e+06,(7.2+/-1.1)e+06,(7.4+/-1.1)e+06,(7.5+/-1.1)e+06,(7.7+/-1.1)e+06,(7.9+/-1.2)e+06,(8.0+/-1.2)e+06,(8.2+/-1.2)e+06,(8.4+/-1.2)e+06,(8.5+/-1.3)e+06,(8.7+/-1.3)e+06
Algeria,1878337,3885348,0,0,0,0,0,0,0,0,(2.41+/-0.35)e+05,(4.8+/-0.7)e+05,(7.2+/-1.1)e+05,(9.6+/-1.4)e+05,(1.20+/-0.18)e+06,(1.44+/-0.21)e+06,(1.68+/-0.25)e+06,(1.93+/-0.28)e+06,(2.17+/-0.32)e+06,(2.41+/-0.35)e+06,(2.6+/-0.4)e+06,(2.9+/-0.4)e+06,(3.1+/-0.5)e+06,(3.4+/-0.5)e+06,(3.6+/-0.5)e+06,(3.9+/-0.6)e+06,(4.1+/-0.6)e+06,(4.3+/-0.6)e+06,(4.6+/-0.7)e+06,(4.8+/-0.7)e+06,(5.1+/-0.7)e+06,(5.3+/-0.8)e+06,(5.5+/-0.8)e+06,(5.8+/-0.9)e+06,(6.0+/-0.9)e+06,(6.3+/-0.9)e+06,(6.5+/-1.0)e+06,(6.7+/-1.0)e+06,(7.0+/-1.0)e+06,(7.2+/-1.1)e+06,(7.5+/-1.1)e+06,(7.7+/-1.1)e+06,(7.9+/-1.2)e+06,(8.2+/-1.2)e+06,(8.4+/-1.2)e+06,(8.7+/-1.3)e+06,(8.9+/-1.3)e+06,(9.1+/-1.3)e+06,(9.4+/-1.4)e+06,(9.6+/-1.4)e+06,(9.9+/-1.5)e+06,(1.01+/-0.15)e+07,(1.03+/-0.15)e+07,(1.06+/-0.16)e+07,(1.08+/-0.16)e+07
Ecuador,1372513,2708668,0,(1.43+/-0.21)e+05,(2.9+/-0.4)e+05,(4.3+/-0.6)e+05,(5.7+/-0.8)e+05,(7.2+/-1.1)e+05,(8.6+/-1.3)e+05,(1.00+/-0.15)e+06,(1.15+/-0.17)e+06,(1.29+/-0.19)e+06,(1.43+/-0.21)e+06,(1.57+/-0.23)e+06,(1.72+/-0.25)e+06,(1.86+/-0.27)e+06,(2.00+/-0.30)e+06,(2.15+/-0.32)e+06,(2.29+/-0.34)e+06,(2.4+/-0.4)e+06,(2.6+/-0.4)e+06,(2.7+/-0.4)e+06,(2.9+/-0.4)e+06,(3.0+/-0.4)e+06,(3.1+/-0.5)e+06,(3.3+/-0.5)e+06,(3.4+/-0.5)e+06,(3.6+/-0.5)e+06,(3.7+/-0.5)e+06,(3.9+/-0.6)e+06,(4.0+/-0.6)e+06,(4.2+/-0.6)e+06,(4.3+/-0.6)e+06,(4.4+/-0.7)e+06,(4.6+/-0.7)e+06,(4.7+/-0.7)e+06,(4.9+/-0.7)e+06,(5.0+/-0.7)e+06,(5.2+/-0.8)e+06,(5.3+/-0.8)e+06,(5.4+/-0.8)e+06,(5.6+/-0.8)e+06,(5.7+/-0.8)e+06,(5.9+/-0.9)e+06,(6.0+/-0.9)e+06,(6.2+/-0.9)e+06,(6.3+/-0.9)e+06,(6.4+/-0.9)e+06,(6.6+/-1.0)e+06,(6.7+/-1.0)e+06,(6.9+/-1.0)e+06,(7.0+/-1.0)e+06,(7.2+/-1.1)e+06,(7.3+/-1.1)e+06,(7.4+/-1.1)e+06
Egypt,4709744,9636871,0,0,0,0,0,0,(7.2+/-1.1)e+05,(1.44+/-0.21)e+06,(2.17+/-0.32)e+06,(2.9+/-0.4)e+06,(3.6+/-0.5)e+06,(4.3+/-0.6)e+06,(5.1+/-0.7)e+06,(5.8+/-0.9)e+06,(6.5+/-1.0)e+06,(7.2+/-1.1)e+06,(7.9+/-1.2)e+06,(8.7+/-1.3)e+06,(9.4+/-1.4)e+06,(1.01+/-0.15)e+07,(1.08+/-0.16)e+07,(1.16+/-0.17)e+07,(1.23+/-0.18)e+07,(1.30+/-0.19)e+07,(1.37+/-0.20)e+07,(1.44+/-0.21)e+07,(1.52+/-0.22)e+07,(1.59+/-0.23)e+07,(1.66+/-0.24)e+07,(1.73+/-0.26)e+07,(1.81+/-0.27)e+07,(1.88+/-0.28)e+07,(1.95+/-0.29)e+07,(2.02+/-0.30)e+07,(2.10+/-0.31)e+07,(2.17+/-0.32)e+07,(2.24+/-0.33)e+07,(2.31+/-0.34)e+07,(2.38+/-0.35)e+07,(2.5+/-0.4)e+07,(2.5+/-0.4)e+07,(2.6+/-0.4)e+07,(2.7+/-0.4)e+07,(2.7+/-0.4)e+07,(2.8+/-0.4)e+07,(2.9+/-0.4)e+07,(3.0+/-0.4)e+07,(3.0+/-0.4)e+07,(3.1+/-0.5)e+07,(3.2+/-0.5)e+07,(3.3+/-0.5)e+07,(3.3+/-0.5)e+07,(3.4+/-0.5)e+07
Eritrea,177605,422518,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Spain,2369485,6386009,0,0,0,0,0,0,(2.23+/-0.33)e+06,(4.5+/-0.7)e+06,(6.7+/-1.0)e+06,(8.9+/-1.3)e+06,(1.12+/-0.16)e+07,(1.34+/-0.20)e+07,(1.56+/-0.23)e+07,(1.79+/-0.26)e+07,(2.01+/-0.30)e+07,(2.23+/-0.33)e+07,(2.5+/-0.4)e+07,(2.7+/-0.4)e+07,(2.9+/-0.4)e+07,(3.1+/-0.5)e+07,(3.3+/-0.5)e+07,(3.6+/-0.5)e+07,(3.8+/-0.6)e+07,(4.0+/-0.6)e+07,(4.2+/-0.6)e+07,(4.5+/-0.7)e+07,(4.7+/-0.7)e+07,(4.9+/-0.7)e+07,(5.1+/-0.8)e+07,(5.4+/-0.8)e+07,(5.6+/-0.8)e+07,(5.8+/-0.9)e+07,(6.0+/-0.9)e+07,(6.2+/-0.9)e+07,(6.5+/-1.0)e+07,(6.7+/-1.0)e+07,(6.9+/-1.0)e+07,(7.1+/-1.1)e+07,(7.4+/-1.1)e+07,(7.6+/-1.1)e+07,(7.8+/-1.1)e+07,(8.0+/-1.2)e+07,(8.3+/-1.2)e+07,(8.5+/-1.2)e+07,(8.7+/-1.3)e+07,(8.9+/-1.3)e+07,(9.2+/-1.3)e+07,(9.4+/-1.4)e+07,(9.6+/-1.4)e+07,(9.8+/-1.4)e+07,(1.00+/-0.15)e+08,(1.03+/-0.15)e+08,(1.05+/-0.15)e+08
Estonia,63600,146176,0,0,0,0,0,0,0,(5.8+/-0.9)e+04,(1.16+/-0.17)e+05,(1.74+/-0.26)e+05,(2.32+/-0.34)e+05,(2.9+/-0.4)e+05,(3.5+/-0.5)e+05,(4.1+/-0.6)e+05,(4.6+/-0.7)e+05,(5.2+/-0.8)e+05,(5.8+/-0.9)e+05,(6.4+/-0.9)e+05,(7.0+/-1.0)e+05,(7.5+/-1.1)e+05,(8.1+/-1.2)e+05,(8.7+/-1.3)e+05,(9.3+/-1.4)e+05,(9.9+/-1.5)e+05,(1.05+/-0.15)e+06,(1.10+/-0.16)e+06,(1.16+/-0.17)e+06,(1.22+/-0.18)e+06,(1.28+/-0.19)e+06,(1.34+/-0.20)e+06,(1.39+/-0.21)e+06,(1.45+/-0.21)e+06,(1.51+/-0.22)e+06,(1.57+/-0.23)e+06,(1.63+/-0.24)e+06,(1.68+/-0.25)e+06,(1.74+/-0.26)e+06,(1.80+/-0.27)e+06,(1.86+/-0.27)e+06,(1.92+/-0.28)e+06,(1.97+/-0.29)e+06,(2.03+/-0.30)e+06,(2.09+/-0.31)e+06,(2.15+/-0.32)e+06,(2.21+/-0.32)e+06,(2.26+/-0.33)e+06,(2.32+/-0.34)e+06,(2.38+/-0.35)e+06,(2.4+/-0.4)e+06,(2.5+/-0.4)e+06,(2.6+/-0.4)e+06,(2.6+/-0.4)e+06,(2.7+/-0.4)e+06
Ethiopia,5899982,12531927,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Finland,310554,705967,0,0,0,0,0,(5.7+/-0.8)e+05,(1.14+/-0.17)e+06,(1.70+/-0.25)e+06,(2.27+/-0.33)e+06,(2.8+/-0.4)e+06,(3.4+/-0.5)e+06,(4.0+/-0.6)e+06,(4.5+/-0.7)e+06,(5.1+/-0.8)e+06,(5.7+/-0.8)e+06,(6.2+/-0.9)e+06,(6.8+/-1.0)e+06,(7.4+/-1.1)e+06,(7.9+/-1.2)e+06,(8.5+/-1.3)e+06,(9.1+/-1.3)e+06,(9.6+/-1.4)e+06,(1.02+/-0.15)e+07,(1.08+/-0.16)e+07,(1.14+/-0.17)e+07,(1.19+/-0.18)e+07,(1.25+/-0.18)e+07,(1.31+/-0.19)e+07,(1.36+/-0.20)e+07,(1.42+/-0.21)e+07,(1.48+/-0.22)e+07,(1.53+/-0.23)e+07,(1.59+/-0.23)e+07,(1.65+/-0.24)e+07,(1.70+/-0.25)e+07,(1.76+/-0.26)e+07,(1.82+/-0.27)e+07,(1.87+/-0.28)e+07,(1.93+/-0.28)e+07,(1.99+/-0.29)e+07,(2.04+/-0.30)e+07,(2.10+/-0.31)e+07,(2.16+/-0.32)e+07,(2.21+/-0.33)e+07,(2.27+/-0.33)e+07,(2.33+/-0.34)e+07,(2.38+/-0.35)e+07,(2.4+/-0.4)e+07,(2.5+/-0.4)e+07,(2.6+/-0.4)e+07,(2.6+/-0.4)e+07,(2.7+/-0.4)e+07,(2.7+/-0.4)e+07
Fiji,57993,111402,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
France,3709864,8211097,0,(3.7+/-0.5)e+06,(7.7+/-1.1)e+06,(1.19+/-0.18)e+07,(1.64+/-0.24)e+07,(2.12+/-0.31)e+07,(2.6+/-0.4)e+07,(3.2+/-0.5)e+07,(3.7+/-0.5)e+07,(4.2+/-0.6)e+07,(4.7+/-0.7)e+07,(5.3+/-0.8)e+07,(5.8+/-0.9)e+07,(6.3+/-0.9)e+07,(6.9+/-1.0)e+07,(7.4+/-1.1)e+07,(7.9+/-1.2)e+07,(8.4+/-1.2)e+07,(9.0+/-1.3)e+07,(9.5+/-1.4)e+07,(1.00+/-0.15)e+08,(1.06+/-0.16)e+08,(1.11+/-0.16)e+08,(1.16+/-0.17)e+08,(1.22+/-0.18)e+08,(1.27+/-0.19)e+08,(1.32+/-0.19)e+08,(1.37+/-0.20)e+08,(1.43+/-0.21)e+08,(1.48+/-0.22)e+08,(1.53+/-0.23)e+08,(1.59+/-0.23)e+08,(1.64+/-0.24)e+08,(1.69+/-0.25)e+08,(1.74+/-0.26)e+08,(1.80+/-0.26)e+08,(1.85+/-0.27)e+08,(1.90+/-0.28)e+08,(1.96+/-0.29)e+08,(2.01+/-0.30)e+08,(2.06+/-0.30)e+08,(2.12+/-0.31)e+08,(2.17+/-0.32)e+08,(2.22+/-0.33)e+08,(2.27+/-0.33)e+08,(2.33+/-0.34)e+08,(2.38+/-0.35)e+08,(2.4+/-0.4)e+08,(2.5+/-0.4)e+08,(2.5+/-0.4)e+08,(2.6+/-0.4)e+08,(2.6+/-0.4)e+08,(2.7+/-0.4)e+08
Faroe Islands,3044,7257,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
"Micronesia, Fed. Sts.",1589,3674,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Gabon,100148,313825,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
