Country Name,Country Code,Group,Global overlap,Calibrated overlap,Adjustment,Group essential mass S_g,Overlap source,calibration_x,ILO %essential (published),Model %Essential (pct),Calibrated %Essential (pct),Delta model (pp),Delta calibrated (pp),solver_status
Singapore,SGP,Security,0.846,0.846,0.0,40384.0,global_fallback,0.0,,5.090509592556456,5.090509592556456,,,global_fallback
Singapore,SGP,Transport,0.869,0.869,0.0,112416.0,global_fallback,0.0,,5.090509592556456,5.090509592556456,,,global_fallback
Singapore,SGP,Manual,0.335,0.335,0.0,100607.0,global_fallback,0.0,,5.090509592556456,5.090509592556456,,,global_fallback
Singapore,SGP,Cleaning,0.485,0.485,0.0,96275.0,global_fallback,0.0,,5.090509592556456,5.090509592556456,,,global_fallback
Singapore,SGP,Tech,0.32,0.32,0.0,184647.0,global_fallback,0.0,,5.090509592556456,5.090509592556456,,,global_fallback
Singapore,SGP,ArmedForces,0.4,0.4,0.0,0.0,global_fallback,0.0,,5.090509592556456,5.090509592556456,,,global_fallback
Solomon Islands,SLB,Food,0.895,0.8785969788767287,-0.0164030211232713,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Solomon Islands,SLB,Health,0.819,0.8157657108252387,-0.003234289174761207,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Solomon Islands,SLB,Retail,0.876,0.8628891618638561,-0.013110838136143887,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Solomon Islands,SLB,Security,0.846,0.8380873455277418,-0.007912654472258196,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Solomon Islands,SLB,Transport,0.869,0.8571020713854294,-0.011897928614570619,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Solomon Islands,SLB,Manual,0.335,0.4156297406025927,0.0806297406025927,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Solomon Islands,SLB,Cleaning,0.485,0.5396388222831648,0.054638822283164856,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Solomon Islands,SLB,Tech,0.32,0.40322883243453544,0.08322883243453544,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Solomon Islands,SLB,ArmedForces,0.4,0.4,0.0,,neighbour_backfill,0.17327278879618588,59.34,,,,,
Sierra Leone,SLE,Food,0.895,0.9429577385662353,0.04795773856623531,1181537.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
Sierra Leone,SLE,Health,0.819,0.9016700064808436,0.08267000648084366,29989.0,ilo_calibrated,0.45674036729747897,83.21,75.03795336812766,83.21000000000002,-8.172046631872334,2.842170943040401e-14,ok
