Country Name,Country Code,Labour Force (2024),Region,%Indoor Essential Workers,%Indoor Vital Workers,%Essential Workers,%Vital Workers,%Armed Forces (Indoor Essential),%Armed Forces (Essential),%Onsite Excluded Essential (ISCO 61+63),%Onsite Excluded Vital (ISCO 61+63),Indoor Essential Workers,Indoor Vital Workers,Essential Workers,Vital Workers,Armed Forces (Indoor Essential),Armed Forces (Essential)
Cambodia,KHM,9900000.0,South-eastern Asia,0.2602139721388506,0.10790694068342944,0.5805000000000001,0.370011199927399,0.002251265824536358,0.002251265824536358,0.22616377877390673,0.22616377877390673,2576118.324174621,1068278.7127659514,5746950.000000001,3663110.8792812503,22287.531662909947,22287.531662909947
Kiribati,KIR,40794.0,Micronesia,0.303318035612552,0.11900042895973864,0.6014999999999999,0.33531225476501486,0.0,0.0,0.0075205418388479255,0.0075205418388479255,12373.555944778445,4854.5034989835785,24537.590999999997,13678.728120884016,0.0,0.0
St. Kitts and Nevis,KNA,21848.0,Caribbean,0.24593434935552105,0.16222597079717552,0.8682000000000002,0.7357690801411492,,,0.3297988234205878,0.3297988234205878,5373.173664719424,3544.313009976691,18968.433600000004,16075.082862923828,,
South Korea,KOR,29700000.0,Eastern Asia,0.2297762162579493,0.09578634373587139,0.4236257427817488,0.23070618811860624,,,0.08925120950558883,0.08925120950558883,6824353.622861095,2844854.4089553803,12581684.560617939,6851973.787122605,,
Kuwait,KWT,3000000.0,Western Asia,0.1864207921957547,0.07016104297546058,0.33506856366192467,0.14575047379265446,,,0.011248434381214466,0.011248434381214466,559262.3765872641,210483.12892638173,1005205.690985774,437251.4213779634,,
Laos,LAO,3580000.0,South-eastern Asia,0.18297692972904664,0.10812669227999977,0.5696,0.47164062833990283,0.013373527930809367,0.013373527930809367,0.42749133716466675,0.42749133716466675,655057.4084299869,387093.55836239917,2039168.0,1688473.4494568522,47877.229992297536,47877.229992297536
Lebanon,LBN,1940000.0,Western Asia,0.21054005943755424,0.07626758000591563,0.34990000000000004,0.15362158499052625,0.017840541040505926,0.017840541040505926,0.016892439654016964,0.016892439654016964,408447.71530885523,147959.10521147633,678806.0000000001,298025.8748816209,34610.6496185815,34610.6496185815
Liberia,LBR,2610000.0,Western Africa,0.22225866245340553,0.07494380633898673,0.5138463084498659,0.3103411726427084,0.0015978293638830268,0.0015978293638830268,0.20745885608713466,0.20745885608713466,580095.1090033884,195603.33454475537,1341138.8650541499,809990.4605974689,4170.3346397347,4170.3346397347
Libya,LBY,2580000.0,Northern Africa,0.2473961990335328,0.11799648839282594,0.4706999999999999,0.2726099124197101,,,0.08725773218873246,0.08725773218873246,638282.1935065147,304430.9400534909,1214405.9999999998,703333.574042852,,
St. Lucia,LCA,102000.0,Caribbean,0.24593434935552105,0.16222597079717552,0.8682000000000002,0.7357690801411492,,,0.3297988234205878,0.3297988234205878,25085.303634263146,16547.0490213119,88556.40000000002,75048.44617439722,,
Liechtenstein,LIE,20786.0,Western Europe,0.18300036184657514,0.06089359709230955,0.2872,0.11126580500852098,,,0.01236011306308951,0.01236011306308951,3803.845521342911,1265.7343091607463,5969.7392,2312.771022907117,,
Sri Lanka,LKA,8500000.0,Southern Asia,0.20714135089242539,0.10751777319163908,0.46499999999999997,0.3075791602663887,0.002264139550017054,0.002264139550017054,0.10705051950898598,0.10705051950898598,1760701.4825856157,913901.0721289321,3952499.9999999995,2614422.862264304,19245.18617514496,19245.18617514496
Lesotho,LSO,884000.0,Southern Africa,0.1925382504954692,0.06812324053895377,0.5700999999999996,0.37504824169785445,0.0015778334846508286,0.0015778334846508286,0.19870857516921786,0.19870857516921786,170203.81343799477,60220.94463643513,503968.3999999997,331542.6456609033,1394.8048004313325,1394.8048004313325
Lithuania,LTU,1550000.0,Northern Europe,0.18287489321625494,0.07856811105435675,0.3190086468909774,0.16111874115336963,0.0012984561750223442,0.0012984561750223442,0.021640043411403544,0.021640043411403544,283456.08448519517,121780.57213425296,494463.40268101497,249734.04878772292,2012.6070712846335,2012.6070712846335
Luxembourg,LUX,350000.0,Western Europe,0.12319468001736876,0.05105213004744877,0.199830320701521,0.09182598941103652,0.0007385740174882889,0.0007385740174882889,0.01192124053080345,0.01192124053080345,43118.13800607907,17868.24551660707,69940.61224553235,32139.09629386278,258.5009061209011,258.5009061209011
Latvia,LVA,955000.0,Northern Europe,0.18168740599172736,0.07781633352363523,0.31925043067459424,0.1627755507867006,0.0038939950532822856,0.0038939950532822856,0.017672036660999254,0.017672036660999254,173511.47272209963,74314.59851507164,304884.1612942375,155450.6510012991,3718.765275884583,3718.765275884583
Macau,MAC,382000.0,Eastern Asia,0.13778467531199545,0.06352437261242377,0.27967625449371897,0.17273043322597,,,0.07628112510242449,0.07628112510242449,52633.745969182266,24266.31033794588,106836.32921660064,65983.02549232055,,
Saint-Martin,MAF,,Caribbean,0.24593434935552105,0.16222597079717552,0.8682000000000002,0.7357690801411492,,,0.3297988234205878,0.3297988234205878,,,,,,
Morocco,MAR,12500000.0,Northern Africa,0.2473961990335328,0.11799648839282594,0.4706999999999999,0.2726099124197101,,,0.08725773218873246,0.08725773218873246,3092452.48791916,1474956.104910324,5883749.999999999,3407623.9052463765,,
Monaco,MCO,78364.0,Western Europe,0.18300036184657514,0.06089359709230955,0.2872,0.11126580500852098,,,0.01236011306308951,0.01236011306308951,14340.640355745014,4771.865842541745,22506.1408,8719.233543687738,,
Moldova,MDA,1360000.0,Eastern Europe,0.20140908361362567,0.09914826887538908,0.48823333333333335,0.34145736465168347,,,0.20968434830907498,0.20968434830907498,273916.3537145309,134841.64567052913,663997.3333333334,464382.01592628955,,
Madagascar,MDG,16500000.0,Eastern Africa,0.24593434935552105,0.16222597079717552,0.8682000000000002,0.7357690801411492,0.0007194904678203184,0.0007194904678203184,0.3297988234205878,0.3297988234205878,4057916.7643660973,2676728.518153396,14325300.000000004,12140189.82232896,11871.592719035254,11871.592719035254
Maldives,MDV,270000.0,Southern Asia,0.15274132750009287,0.06296349615989237,0.3861,0.2578905543687608,0.005116049894971604,0.005116049894971604,0.1470782527210845,0.1470782527210845,41240.158425025074,17000.14396317094,104247.0,69630.44967956541,1381.333471642333,1381.333471642333
Mexico,MEX,61000000.0,Central America,0.3279259533587263,0.10454092178023773,0.5869,0.25570645250321167,0.0005475013556775773,0.0005475013556775773,0.057912132268540285,0.057912132268540285,20003483.154882304,6376996.2285945015,35800900.0,15598093.602695912,33397.58269633221,33397.58269633221
Marshall Islands,MHL,13860.0,Micronesia,0.2041154670760284,0.0917721954074247,0.3788,0.21575908012122721,0.004453344012815379,0.004453344012815379,0.08712868009346048,0.08712868009346048,2829.0403736737535,1271.9626283469065,5250.168000000001,2990.420850480209,61.72334801762115,61.72334801762115
North Macedonia,MKD,779000.0,Southern Europe,0.26706054433132004,0.11550616539354375,0.4574000000000001,0.2359964783325997,0.004527279669747772,0.004527279669747772,0.04131147135240465,0.04131147135240465,208040.1640340983,89979.30284157058,356314.6000000001,183841.25662109518,3526.7508627335146,3526.7508627335146
Mali,MLI,9130000.0,Western Africa,0.26103084083117706,0.14006437400410285,0.7776703257050324,0.6210932678078949,0.0007238840172324238,0.0007238840172324238,0.5750992330960311,0.5750992330960311,2383211.5767886466,1278787.734657459,7100130.073686945,5670581.53508608,6609.061077332029,6609.061077332029
Malta,MLT,318000.0,Southern Europe,0.21080190162141918,0.07943282000097777,0.33874943520097683,0.15551634062794092,,,0.02864667633526578,0.02864667633526578,67035.0047156113,25259.636760310932,107722.32039391063,49454.196319685216,,
Myanmar,MMR,22700000.0,South-eastern Asia,0.3447301220141447,0.16748172730635866,0.7500000000000001,0.49437027202418615,0.00023030581154941893,0.00023030581154941893,0.31847948566660494,0.31847948566660494,7825373.769721085,3801835.2098543416,17025000.000000004,11222205.174949026,5227.94192217181,5227.94192217181
Montenegro,MNE,245000.0,Southern Europe,0.24371735927105279,0.09350245136388659,0.40917986531841344,0.20411975520013922,0.001812523806443731,0.001812523806443731,0.05941773930416909,0.05941773930416909,59710.75302140793,22908.100584152213,100249.0670030113,50009.34002403411,444.0683325787141,444.0683325787141
Mongolia,MNG,1450000.0,Eastern Asia,0.27257799161324975,0.15141959172831948,0.5589999999999999,0.37856981095989434,0.0021703284189429255,0.0021703284189429255,0.2439370410475807,0.2439370410475807,395238.08783921215,219558.40800606326,810549.9999999999,548926.2258918468,3146.976207467242,3146.976207467242
Northern Mariana Islands,MNP,23002.0,Micronesia,0.18509452836175008,0.07732177917660073,0.4029,0.24536708913435393,,,0.11958713391383118,0.11958713391383118,4257.544341376975,1778.55556462017,9267.505799999999,5643.933784268409,,
Mozambique,MOZ,15200000.0,Eastern Africa,0.12637456565873897,0.038051612661604124,0.8692999999999995,0.7440744860344959,0.0005035785088555537,0.0005035785088555537,0.6686394302631241,0.6686394302631241,1920893.3980128325,578384.5124563827,13213359.999999993,11309932.187724337,7654.393334604416,7654.393334604416
Mauritania,MRT,1210000.0,Western Africa,0.30156328277204236,0.09473564875194308,0.6228,0.34145887086790144,,,0.23726923149485568,0.23726923149485568,364891.57215417124,114630.13498985113,753588.0,413165.2337501607,,
Mauritius,MUS,595000.0,Eastern Africa,0.22997770915012844,0.08816651396211192,0.3928817558076716,0.17987979194327577,0.0,0.0,0.029714064469656045,0.029714064469656045,136836.73694432643,52459.07580745659,233764.6447055646,107028.47620624909,0.0,0.0
Malawi,MWI,8600000.0,Eastern Africa,0.18427895530319924,0.1036906453323773,0.7338039751033941,0.6163510200172708,,,0.5252449178853887,0.5252449178853887,1584799.0156075135,891739.5498584448,6310714.185889189,5300618.772148529,,
Malaysia,MYS,18300000.0,South-eastern Asia,0.2823814586509616,0.12298640311678494,0.5783477480294703,0.35588859074792284,,,0.17490410377142526,0.17490410377142526,5167580.693312597,2250651.1770371646,10583763.788939307,6512761.210686988,,
Namibia,NAM,1130000.0,Southern Africa,0.20770462360192699,0.09965697358370793,0.4369084434740257,0.2638543147319709,0.008284904636978493,0.008284904636978493,0.022400015497182835,0.022400015497182835,234706.2246701775,112612.38014958995,493706.541125649,298155.3756471271,9361.942239785698,9361.942239785698
New Caledonia,NCL,131000.0,Melanesia,0.18690074412093852,0.08232157617467856,0.4891,0.3420390198845327,,,0.21319521643933909,0.21319521643933909,24483.997479842947,10784.12647888289,64072.1,44807.11160487379,,
Niger,NER,10500000.0,Western Africa,0.30156328277204236,0.09473564875194308,0.6228,0.34145887086790144,0.0017281958521605976,0.0017281958521605976,0.23726923149485568,0.23726923149485568,3166414.4691064446,994724.3118954024,6539400.0,3585318.144112965,18146.056447686275,18146.056447686275
Nigeria,NGA,113000000.0,Western Africa,0.16129164220201328,0.06074148910606824,0.6290180985304652,0.4728262789366341,0.00208369048677556,0.00208369048677556,0.36136258538005694,0.36136258538005694,18225955.568827502,6863788.268985711,71079045.13394257,53429369.51983965,235457.02500563828,235457.02500563828
Nicaragua,NIC,3220000.0,Central America,0.3042680886170721,0.10596755569869558,0.5824333333333332,0.3004645699412561,,,0.07563467592914573,0.07563467592914573,979743.2453469721,341215.5293497998,1875435.333333333,967495.9152108446,,
Netherlands,NLD,10300000.0,Western Europe,0.19577482988829326,0.07602353696624682,0.2896668677796554,0.12543253956334685,0.0011183844250253231,0.0011183844250253231,0.012252266710976926,0.012252266710976926,2016480.7478494206,783042.4307523422,2983568.7381304507,1291955.1575024726,11519.359577760828,11519.359577760828
Norway,NOR,3040000.0,Northern Europe,0.2241004107468872,0.09344170300354253,0.32839238909861024,0.14935104452941697,0.0013795497961730046,0.0013795497961730046,0.011187546426491562,0.011187546426491562,681265.248670537,284062.7771307693,998312.8628597751,454027.1753694276,4193.831380365934,4193.831380365934
Nepal,NPL,8440000.0,Southern Asia,0.2603105875596406,0.09222391465878749,0.5136999999999998,0.2799692930806947,0.0010104553497235604,0.0010104553497235604,0.13849566954916728,0.13849566954916728,2197021.3590033664,778369.8397201664,4335627.999999998,2362940.833601063,8528.24315166685,8528.24315166685
Nauru,NRU,8000.0,Polynesia,0.11704900931260705,0.07421362342467469,0.18266928780049427,0.11617531662291335,0.0,0.0,0.003619411368231858,0.003619411368231858,936.3920745008563,593.7089873973976,1461.354302403954,929.4025329833067,0.0,0.0
New Zealand,NZL,3120000.0,Australia and New Zealand,0.160623463751517,0.06561964137777238,0.24899999999999997,0.11619555119738519,,,0.013304830192332784,0.013304830192332784,501145.2069047331,204733.2810986498,776879.9999999999,362530.11973584176,,
Oman,OMN,2700000.0,Western Asia,0.1864207921957547,0.07016104297546058,0.33506856366192467,0.14575047379265446,,,0.011248434381214466,0.011248434381214466,503336.13892853766,189434.81603374355,904685.1218871966,393526.27924016706,,
Pakistan,PAK,83600000.0,Southern Asia,0.2939392693034554,0.16603968009864123,0.6342,0.44738515940384294,0.0014300677423046708,0.0014300677423046708,0.3029850542489402,0.3029850542489402,24573322.91376887,13880917.256246407,53019120.0,37401399.32616127,119553.66325667048,119553.66325667048
Panama,PAN,2210000.0,Central America,0.20402628092359387,0.10875305279255688,0.45919999999999994,0.30315548005179765,0.0,0.0,0.09104606179737362,0.09104606179737362,450898.08084114245,240344.2466715507,1014831.9999999999,669973.6109144728,0.0,0.0
Peru,PER,18900000.0,South America,0.28893677758184394,0.10787427984598515,0.5821640881928191,0.31485686055353823,0.0028325547475367393,0.0028325547475367393,0.09911879148113269,0.09911879148113269,5460905.096296851,2038823.8890891192,11002901.26684428,5950794.664461873,53535.28472844437,53535.28472844437
Philippines,PHL,51000000.0,South-eastern Asia,0.2542586007379064,0.10496966691142463,0.5046999999999999,0.2928998297439464,0.0007745968804595014,0.0007745968804595014,0.07825217997095765,0.07825217997095765,12967188.637633227,5353453.012482656,25739699.999999996,14937891.316941267,39504.44090343457,39504.44090343457
Palau,PLW,8000.0,Micronesia,0.18328831260256162,0.0723219821785229,0.3167,0.14869515838417516,0.0,0.0,0.025979051388323265,0.025979051388323265,1466.306500820493,578.5758574281832,2533.6,1189.5612670734013,0.0,0.0
Papua New Guinea,PNG,3660000.0,Melanesia,0.3001683721032496,0.12005311759381414,0.696883799466598,0.44782324945914337,0.0006470206135348975,0.0006470206135348975,0.32827732511161284,0.32827732511161284,1098616.2418978936,439394.4103933597,2550594.7060477487,1639033.0930204648,2368.0954455377246,2368.0954455377246
Poland,POL,18200000.0,Eastern Europe,0.19345374579236044,0.08975125261991164,0.33341885308901104,0.18458642896665536,0.003520322382365434,0.003520322382365434,0.057497060513271886,0.057497060513271886,3520858.17342096,1633472.797682392,6068223.126220001,3359473.0071931276,64069.86735905089,64069.86735905089
Puerto Rico,PRI,1150000.0,Caribbean,0.1918794973984029,0.081436952847595,0.36828524982258815,0.1943784418220967,,,0.04549870917766918,0.04549870917766918,220661.42200816335,93652.49577473426,423528.03729597636,223535.20809541122,,
North Korea,PRK,17600000.0,Eastern Asia,0.260153704760366,0.1276763207586279,0.6293460555613319,0.4428100315678945,,,0.2890849719014419,0.2890849719014419,4578705.203782441,2247103.245351851,11076490.577879442,7793456.555594943,,
Portugal,PRT,5460000.0,Southern Europe,0.19011153705403303,0.07514074064346006,0.3204999999999999,0.15492123221673781,0.0017518678810753943,0.0017518678810753943,0.035586641350829076,0.035586641350829076,1038008.9923150203,410268.4439132919,1749929.9999999995,845869.9279033885,9565.198630671654,9565.198630671654
Paraguay,PRY,3500000.0,South America,0.2789121651955481,0.11132149720061935,0.524454696064273,0.28198669272671384,,,0.11344790269501331,0.11344790269501331,976192.5781844184,389625.2402021677,1835591.4362249554,986953.4245434984,,
Palestine,PSE,,Western Asia,0.22972345564203714,0.07836996739277895,0.3935,0.17902596433845971,0.020723291666727678,0.020723291666727678,0.03284258739124965,0.03284258739124965,,,,,,
French Polynesia,PYF,119000.0,Polynesia,0.18690074412093852,0.08232157617467856,0.4891,0.3420390198845327,,,0.21319521643933909,0.21319521643933909,22241.188550391682,9796.267564786749,58202.899999999994,40702.64336625939,,
Qatar,QAT,2120000.0,Western Asia,0.1864207921957547,0.07016104297546058,0.33506856366192467,0.14575047379265446,,,0.011248434381214466,0.011248434381214466,395212.07945499994,148741.41110797643,710345.3549632803,308991.00444042747,,
Romania,ROU,8260000.0,Eastern Europe,0.2462021811465495,0.11748279536912286,0.5137935870660304,0.3239697998527077,0.002469555428570538,0.002469555428570538,0.13748663993744645,0.13748663993744645,2033630.0162704987,970407.8897489548,4243935.029165411,2675990.5467833653,20398.527839992643,20398.527839992643
Russia,RUS,72500000.0,Eastern Europe,0.23241917515987126,0.1106285269820438,0.3977,0.21500496982906628,0.0,0.0,0.015067584237981423,0.015067584237981423,16850390.199090667,8020568.206198175,28833250.0,15587860.312607305,0.0,0.0
Rwanda,RWA,5670000.0,Eastern Africa,0.255278030574137,0.09520650700901244,0.7454613562625271,0.5055541848231894,0.0023713221295027266,0.0023713221295027266,0.16575685625344966,0.16575685625344966,1447426.4333553568,539820.8947411005,4226765.890008529,2866492.227947484,13445.39647428046,13445.39647428046
Saudi Arabia,SAU,17200000.0,Western Asia,0.1864207921957547,0.07016104297546058,0.33506856366192467,0.14575047379265446,,,0.011248434381214466,0.011248434381214466,3206437.625766981,1206769.939177922,5763179.294985104,2506908.149233657,,
Sudan,SDN,13060000.0,Northern Africa,0.2472388228638018,0.08688354891451855,0.6246430181202116,0.3995191688768233,0.01181727393784675,0.01181727393784675,0.25836303339500216,0.25836303339500216,3228939.0266012517,1134699.1488236121,8157837.816649964,5217720.345531313,154333.59762827854,154333.59762827854
Senegal,SEN,5760000.0,Western Africa,0.3346345147790578,0.11489645644936358,0.6606757144222857,0.363741389350521,0.000886539389385726,0.000886539389385726,0.2752101236524527,0.2752101236524527,1927494.805127373,661803.5891483342,3805492.1150723654,2095150.402659001,5106.466882861781,5106.466882861781
Singapore,SGP,3720000.0,South-eastern Asia,0.0324533463513907,0.012712137922239809,0.05090509592556456,0.022625351710497725,0.0,0.0,0.00023376799579974096,0.00023376799579974096,120726.44842717341,47289.15307073209,189366.95684310017,84166.30836305153,0.0,0.0
Solomon Islands,SLB,436000.0,Melanesia,0.24647418874308813,0.11183904278363954,0.599561266488866,0.4065539415984069,,,0.2848278362844667,0.2848278362844667,107462.74629198642,48761.82265366684,261408.71218914556,177257.5185369054,,
Sierra Leone,SLE,2860000.0,Western Africa,0.34081882644320616,0.11876810130276849,0.8321000000000003,0.5218171562742772,0.0020850138076132733,0.0020850138076132733,0.4133647776179656,0.4133647776179656,974741.8436275696,339676.7697259179,2379806.000000001,1492397.0669444327,5963.139489773962,5963.139489773962
El Salvador,SLV,2890000.0,Central America,0.28867701208380314,0.09596640391629523,0.5023,0.2330437193349236,0.002086537482607663,0.002086537482607663,0.05603683077557174,0.05603683077557174,834276.5649221911,277342.90731809323,1451647.0,673496.3488779292,6030.093324736145,6030.093324736145
San Marino,SMR,15554.0,Southern Europe,0.18300036184657512,0.06089359709230955,0.2872,0.11126580500852097,,,0.01236011306308951,0.01236011306308951,2846.3876281616294,947.1390091737827,4467.1088,1730.6283311025352,,
Somalia,SOM,3440000.0,Eastern Africa,0.1965673977817001,0.08187900636884418,0.4288968792794462,0.21780780983426298,0.009212866590812803,0.009212866590812803,0.052640047365236343,0.052640047365236343,676191.8483690483,281663.781908824,1475405.2647212949,749258.8658298646,31692.261072396042,31692.261072396042
Serbia,SRB,3230000.0,Southern Europe,0.22557458516684795,0.11481730449307288,0.45770000000000016,0.29939333553234393,0.0020985488552079977,0.0020985488552079977,0.152573032025076,0.152573032025076,728605.9100889189,370859.8935126254,1478371.0000000005,967040.4737694709,6778.312802321832,6778.312802321832
South Sudan,SSD,5303000.0,Eastern Africa,0.25751057779055486,0.08914141798467269,0.558472796113184,0.3099185668581756,,,0.1792418037683403,0.1792418037683403,1365578.5940233124,472716.9395727193,2961581.237788215,1643498.160048905,,
Sao Tome and Principe,STP,34500.0,Middle Africa,0.31061353771282685,0.1053572951870934,0.5351752552837805,0.24117741772935664,0.0024317264307765376,0.0024317264307765376,0.08994633103775826,0.08994633103775826,10716.167051092527,3634.8266839547223,18463.546307290428,8320.620911662803,83.89456186179055,83.89456186179055
Suriname,SUR,255000.0,South America,0.2575014814408908,0.10928140909060605,0.4614000000000001,0.23790757513131225,0.0034542205070618565,0.0034542205070618565,0.04530683917824641,0.04530683917824641,65662.87776742716,27866.75931810454,117657.00000000003,60666.431658484624,880.8262293007734,880.8262293007734
Slovakia,SVK,2780000.0,Eastern Europe,0.21846151656763577,0.09582049262648983,0.3458,0.16899680999203393,0.0021884488228751543,0.0021884488228751543,0.005344410000969325,0.005344410000969325,607323.0160580274,266380.9695016417,961324.0,469811.1317778543,6083.887727592929,6083.887727592929
Slovenia,SVN,1060000.0,Southern Europe,0.1978657037183104,0.0871679953628259,0.32920813737827037,0.1667525254495652,0.0029266665655937785,0.0029266665655937785,0.025498026551847866,0.025498026551847866,209737.64594140902,92398.07508459546,348960.6256209666,176757.6769765391,3102.266559529405,3102.266559529405
Sweden,SWE,5700000.0,Northern Europe,0.19485514969354537,0.08565424934371849,0.29255271274491307,0.14034441719362817,0.0013583918649419638,0.0013583918649419638,0.010973884316664982,0.010973884316664982,1110674.3532532086,488229.22125919536,1667550.4626460045,799963.1780036805,7742.833630169193,7742.833630169193
Eswatini,SWZ,391000.0,Southern Africa,0.2462973222399985,0.09377615120900648,0.4925000000000001,0.2718104484658136,0.0016207614369324996,0.0016207614369324996,0.10445074285547723,0.10445074285547723,96302.25299583942,36666.47512272153,192567.50000000003,106277.88535013312,633.7177218406074,633.7177218406074
Sint Maarten,SXM,23200.0,Caribbean,0.21805509450252594,0.1152567872040083,0.5419333333333335,0.38909574679453457,,,0.1680187278691696,0.1680187278691696,5058.878192458602,2673.9574631329924,12572.853333333336,9027.021325633203,,
Seychelles,SYC,100000.0,Eastern Africa,0.2572177565499908,0.11158030949959571,0.43670000000000003,0.21521538053942943,0.0028628889151780437,0.0028628889151780437,0.02088123544874344,0.02088123544874344,25721.77565499908,11158.030949959571,43670.0,21521.538053942942,286.28889151780436,286.28889151780436
Syria,SYR,6620000.0,Western Asia,0.26370304118879084,0.10389557309052122,0.44310661869224804,0.20608726665554097,,,0.034067695041959146,0.034067695041959146,1745714.1326697953,687788.6938592505,2933365.815742682,1364297.7052596812,,
Turks and Caicos Islands,TCA,,Caribbean,0.2041154670760284,0.0917721954074247,0.3788,0.21575908012122721,,,0.08712868009346048,0.08712868009346048,,,,,,
Chad,TCD,6600000.0,Middle Africa,0.2868790477782132,0.09287090516285296,0.6013575987043946,0.3309454361979928,,,0.21792675558601723,0.21792675558601723,1893401.7153362073,612947.9740748295,3968960.1514490047,2184239.8789067524,,
Togo,TGO,3340000.0,Western Africa,0.28945667966188915,0.09252292114528744,0.6347,0.377812292988704,0.0012816118894204004,0.0012816118894204004,0.30986374043101544,0.30986374043101544,966785.3100707098,309026.55662526004,2119898.0,1261893.0585822714,4280.5837106641375,4280.5837106641375
Thailand,THA,40600000.0,South-eastern Asia,0.28557659151845094,0.13820079108379277,0.5639,0.3570828839387509,0.0006640848680504757,0.0006640848680504757,0.21950247403960818,0.21950247403960818,11594409.615649108,5610952.118001986,22894340.0,14497565.087913286,26961.845642849312,26961.845642849312
Tajikistan,TJK,2780000.0,Central Asia,0.22512160201773085,0.09283899497045005,0.5077094681664397,0.2893587767877344,0.0012961328214093966,0.0012961328214093966,0.024170503669802883,0.024170503669802883,625838.0536092918,258092.40601785114,1411432.3215027023,804417.3994699017,3603.2492435181225,3603.2492435181225
Turkmenistan,TKM,2440000.0,Central Asia,0.18174921017681112,0.09589352425542197,0.5598000000000002,0.4393347387341939,,,0.3362674306463835,0.3362674306463835,443468.0728314191,233980.19918322962,1365912.0000000005,1071976.762511433,,
Timor-Leste,TLS,616000.0,South-eastern Asia,0.21572826852285115,0.10474763967387965,0.6609,0.5106745976888284,0.0030381560163746063,0.0030381560163746063,0.4292719539403587,0.4292719539403587,132888.6134100763,64524.54603910987,407114.4,314575.5521763183,1871.5041060867575,1871.5041060867575
Tonga,TON,34800.0,Polynesia,0.16302486214848327,0.06378096522457134,0.38199999999999995,0.24456790489564134,0.00354014378058358,0.00354014378058358,0.15327623696042572,0.15327623696042572,5673.2652027672175,2219.577589815083,13293.599999999999,8510.96309036832,123.19700356430859,123.19700356430859
Trinidad and Tobago,TTO,650000.0,Caribbean,0.1670922942936957,0.05999794546635029,0.3052468345780504,0.1334087258282414,0.003110495239973497,0.003110495239973497,0.024644732312302027,0.024644732312302027,108609.99129090221,38998.66455312769,198410.44247573277,86715.6717883569,2021.821905982773,2021.821905982773
Tunisia,TUN,4250000.0,Northern Africa,0.2545380224652859,0.12357515804516105,0.48389999999999994,0.2811729691267337,0.0,0.0,0.06525768106905805,0.06525768106905805,1081786.595477465,525194.4216919345,2056574.9999999998,1194985.1187886181,0.0,0.0
Türkiye,TUR,36100000.0,Western Asia,0.25653145096325847,0.11636856894060438,0.47159999999999996,0.268570693612424,0.0,0.0,0.09857060908194128,0.09857060908194128,9260785.37977363,4200905.338755818,17024760.0,9695402.039408507,0.0,0.0
Tuvalu,TUV,9646.0,Polynesia,0.2751496975734165,0.1267207839490547,0.50796340223653,0.26405439205237874,0.0,0.0,0.02643171806167401,0.02643171806167401,2654.0939827931757,1222.3486819725817,4899.814977973569,2547.0686657372453,0.0,0.0
Tanzania,TZA,33000000.0,Eastern Africa,0.2858642037840627,0.22849440012693847,0.711911925310183,0.6180045740831132,0.0006886806006631563,0.0006886806006631563,0.5058158355303012,0.5058158355303012,9433518.724874068,7540315.20418897,23493093.53523604,20394150.944742735,22726.459821884157,22726.459821884157
Uganda,UGA,22800000.0,Eastern Africa,0.16703333885577673,0.0729703177948424,0.7325999999999998,0.6067357069755863,0.0010003129177720766,0.0010003129177720766,0.5136026765244863,0.5136026765244863,3808360.1259117094,1663723.2457224065,16703279.999999996,13833574.119043369,22807.134525203346,22807.134525203346
Ukraine,UKR,25040604.0,Eastern Europe,0.1740435651302054,0.0772684402108752,0.33869999999999995,0.19840036713898096,0.0,0.0,0.011000435916072566,0.011000435916072566,4358155.993173682,1934848.4130182024,8481252.574799998,4968065.026981835,0.0,0.0
Uruguay,URY,1770000.0,South America,0.24811722701022454,0.09297487371654906,0.4287999999999999,0.20266708948660442,0.00249321445097484,0.00249321445097484,0.03398800466236452,0.03398800466236452,439167.49180809746,164565.52647829184,758975.9999999999,358720.74839128985,4412.989578225467,4412.989578225467
United States,USA,174000000.0,Northern America,0.1935292725586574,0.08185048891300044,0.29580000000000006,0.13814698598393338,0.0,0.0,0.0031431902401827354,0.0031431902401827354,33674093.425206386,14241985.070862075,51469200.00000001,24037575.561204407,0.0,0.0
Uzbekistan,UZB,14000000.0,Central Asia,0.21246830377510909,0.10597731393877081,0.5523666666666668,0.39588901566902407,,,0.2723236333234233,0.2723236333234233,2974556.252851527,1483682.3951427913,7733133.333333335,5542446.219366337,,
St. Vincent and the Grenadines,VCT,52100.0,Caribbean,0.24593434935552105,0.16222597079717552,0.8682000000000002,0.7357690801411492,,,0.3297988234205878,0.3297988234205878,12813.179601422647,8451.973078532845,45233.22000000001,38333.56907535387,,
Venezuela,VEN,11100000.0,South America,0.26876738339970174,0.1065566684484797,0.54757289731669,0.30925346440336665,,,0.10236308369709905,0.10236308369709905,2983317.9557366893,1182779.0197781248,6078059.1602152595,3432713.45487737,,
British Virgin Islands,VGB,22000.0,Caribbean,0.20411546707602843,0.0917721954074247,0.3788,0.21575908012122721,,,0.08712868009346048,0.08712868009346048,4490.540275672625,2018.9882989633436,8333.6,4746.699762666999,,
United States Virgin Islands,VIR,47200.0,Caribbean,0.20411546707602843,0.0917721954074247,0.3788,0.21575908012122721,,,0.08712868009346048,0.08712868009346048,9634.250045988541,4331.647623230446,17879.36,10183.828581721924,,
