region,week,coverage_median,coverage_lower,coverage_upper,interval_percent
Australia and New Zealand,1,0.0,0.0,0.0,90.0
Australia and New Zealand,2,0.001000257795648508,0.0006073427275377542,0.0015672978085419828,90.0
Australia and New Zealand,3,0.006981763525250426,0.004202498469847199,0.01072866306119348,90.0
Australia and New Zealand,4,0.012987259201328843,0.007776156164938534,0.019912436240994875,90.0
Australia and New Zealand,5,0.01585238812215651,0.009619983068531866,0.024725162505058674,90.0
Australia and New Zealand,6,0.018892539310762253,0.011350732796258086,0.029860270600699942,90.0
Australia and New Zealand,7,0.021732337193041663,0.01297532978434837,0.03468984712175039,90.0
Australia and New Zealand,8,0.02457793210447832,0.014664558753886007,0.040061316050690354,90.0
Australia and New Zealand,9,0.027590977898311102,0.016375329621073235,0.0451634804170981,90.0
Australia and New Zealand,10,0.030522361805053383,0.01809455661099812,0.050381508280042446,90.0
Australia and New Zealand,11,0.03347330121800056,0.019765285858913528,0.05550240323586615,90.0
Australia and New Zealand,12,0.03650180126969314,0.021457355294672843,0.060574886096327156,90.0
Australia and New Zealand,13,0.03955363853888308,0.02328665734528338,0.06583960703899731,90.0
Australia and New Zealand,14,0.042610973403285075,0.025164198045266938,0.07104846686512808,90.0
Australia and New Zealand,15,0.04390716934603234,0.025888714217201035,0.07294962322078431,90.0
Australia and New Zealand,16,0.0452796247880665,0.026847517100547814,0.074888662986004,90.0
Australia and New Zealand,17,0.04657209092702214,0.027670053229747964,0.0766074441560321,90.0
Australia and New Zealand,18,0.0478847409624947,0.028479332528434986,0.07867784848133565,90.0
Australia and New Zealand,19,0.04921867077800369,0.029203385507188172,0.08047986426831845,90.0
Australia and New Zealand,20,0.05056127487650225,0.030125648571828218,0.08221970051008519,90.0
Australia and New Zealand,21,0.05188981175256656,0.030997838750081632,0.08401930683495938,90.0
Australia and New Zealand,22,0.05332794005104771,0.03191808507374482,0.08587082709406947,90.0
Australia and New Zealand,23,0.054702295660205576,0.03274912111168919,0.08767491242255174,90.0
Australia and New Zealand,24,0.05618265348453841,0.033572774067804435,0.0896109349119731,90.0
Australia and New Zealand,25,0.05754564406943348,0.034412373143641345,0.09124607264626866,90.0
Australia and New Zealand,26,0.05886040739035443,0.03528272257586633,0.09312561116117209,90.0
Caribbean,1,0.0,0.0,0.0,90.0
Caribbean,2,0.0001793812031305097,0.0001089177906458141,0.00028107130760005245,90.0
Caribbean,3,0.001196234067527838,0.0007317465463280684,0.0018612760673489194,90.0
Caribbean,4,0.002219139879814755,0.0013560707643848918,0.003433342322812423,90.0
Caribbean,5,0.0027057192170815347,0.00165296252889021,0.004223001558630655,90.0
Caribbean,6,0.0031892449080315596,0.0019400685244616443,0.005043690286570608,90.0
Caribbean,7,0.0036633973586132212,0.002236528331873755,0.005890418837956243,90.0
Caribbean,8,0.004153087066303449,0.0025136257286367232,0.006647326927103679,90.0
Caribbean,9,0.004637640521306835,0.0027886982460833417,0.0074591450117765835,90.0
Caribbean,10,0.00511767400433177,0.003094356757772748,0.008281852848675116,90.0
Caribbean,11,0.005609989558820198,0.003385450324308498,0.00908297849468504,90.0
Caribbean,12,0.006107987750969235,0.003675441672281614,0.009889504906260732,90.0
Caribbean,13,0.006606157510635492,0.003966409639117813,0.010727089873417249,90.0
Caribbean,14,0.007115243003075235,0.004258527673869412,0.011597303951918226,90.0
Caribbean,15,0.007348795293662395,0.004427238888640787,0.011919103779448383,90.0
Caribbean,16,0.0075959665815740745,0.004585756257921221,0.012316752380829818,90.0
Caribbean,17,0.007842503183063353,0.004734544207513647,0.012682504527823244,90.0
Caribbean,18,0.008089651831192998,0.004872005961024519,0.013011230145547894,90.0
Caribbean,19,0.008314809581923738,0.00501071857027919,0.013380483208362721,90.0
Caribbean,20,0.008542983247164822,0.005165013536420652,0.013723997906649502,90.0
Caribbean,21,0.008778770733972603,0.0053276075173506994,0.014136190685454247,90.0
Caribbean,22,0.009019260807136727,0.005465492389160435,0.014464922207696657,90.0
Caribbean,23,0.009266625623724095,0.005600044297012326,0.014760631874362318,90.0
Caribbean,24,0.009516465889733774,0.005747072993830084,0.015053945402075325,90.0
Caribbean,25,0.009745396565940107,0.0059114199381309395,0.015399437787524926,90.0
Caribbean,26,0.009998609632233806,0.0060528800594951875,0.015693050355075205,90.0
Central America,1,0.0,0.0,0.0,90.0
Central America,2,0.0010465337990202205,0.0006354408780641395,0.001639807394558799,90.0
Central America,3,0.006722201696707616,0.004052667129761661,0.010393494834766587,90.0
Central America,4,0.01239952051564304,0.007448224834873455,0.019131659238090428,90.0
Central America,5,0.014940468949092359,0.008996549066524886,0.022929687325822377,90.0
Central America,6,0.01746814280683607,0.010535928606398938,0.02685224612764341,90.0
Central America,7,0.019917724284843515,0.011987472136445774,0.030930654833563727,90.0
Central America,8,0.02235860471990908,0.013442674572621932,0.034952515939184366,90.0
Central America,9,0.02484877434822636,0.014916683210974469,0.03901546791519488,90.0
Central America,10,0.02738665688447857,0.01640638760839309,0.043020734931331725,90.0
Central America,11,0.029932854172735328,0.01791394104950807,0.047007781115951185,90.0
Central America,12,0.032510396105772735,0.019439496209449715,0.051207161830315935,90.0
Central America,13,0.035139397517333165,0.020983252587149993,0.055501931026236864,90.0
Central America,14,0.03776476509613012,0.022637345502310627,0.059822525506345266,90.0
Central America,15,0.03924376003679425,0.02344652607570117,0.061677852683029506,90.0
Central America,16,0.040620172201789914,0.02435390289113224,0.06402110344292417,90.0
Central America,17,0.04198773154659215,0.025210952533478923,0.0662868608973842,90.0
Central America,18,0.04339099747766021,0.02605411653149184,0.06824644507745917,90.0
Central America,19,0.04491337260871325,0.02690775262478879,0.0704346129103803,90.0
Central America,20,0.04632790703958946,0.027799228333686452,0.07232148487592151,90.0
Central America,21,0.047703825569131525,0.028794011417127417,0.07454727919818654,90.0
Central America,22,0.049111679543115794,0.029541272224899263,0.07653541704031226,90.0
