region,week,coverage_median,coverage_lower,coverage_upper,interval_percent
Australia and New Zealand,1,0.0,0.0,0.0,50.0
Australia and New Zealand,2,0.002644161323760531,0.0021330480852875568,0.0031960611511904187,50.0
Australia and New Zealand,3,0.017591703150418567,0.014647934403113932,0.021161073507102876,50.0
Australia and New Zealand,4,0.03367709913118395,0.02798878658213065,0.04043300124921767,50.0
Australia and New Zealand,5,0.042646269566211384,0.035557802586188444,0.05171602367937264,50.0
Australia and New Zealand,6,0.05260409005527911,0.043957948653810745,0.06419418281607685,50.0
Australia and New Zealand,7,0.06314453719480947,0.052517054180674566,0.07747302930027015,50.0
Australia and New Zealand,8,0.07459651429640379,0.06189886353804826,0.09200356751779201,50.0
Australia and New Zealand,9,0.08704216456932778,0.07170648563677443,0.10693640676435867,50.0
Australia and New Zealand,10,0.09989303294699481,0.08229663016032715,0.12301268163089335,50.0
Australia and New Zealand,11,0.11342461483305671,0.0926438682209235,0.13962170907040536,50.0
Australia and New Zealand,12,0.12587158275938845,0.10284322009404538,0.15644481717086273,50.0
Australia and New Zealand,13,0.13877113046403008,0.1129439473078025,0.17300298861812308,50.0
Australia and New Zealand,14,0.15169944889904646,0.12284520981065394,0.18949405318118434,50.0
Australia and New Zealand,15,0.161113851726972,0.13041963686173252,0.20193077808121757,50.0
Australia and New Zealand,16,0.17135123495044366,0.13820706398142096,0.21456901323591926,50.0
Australia and New Zealand,17,0.18166940251529307,0.14571142052796496,0.22676487774529455,50.0
Australia and New Zealand,18,0.19222450258146245,0.15319465508282468,0.23923140579644947,50.0
Australia and New Zealand,19,0.2029219275371831,0.16080810669484125,0.2519460766588452,50.0
Australia and New Zealand,20,0.2130907031206151,0.1684340234601138,0.26406493903494577,50.0
Australia and New Zealand,21,0.22337206341848387,0.17617759099712652,0.27648890810275545,50.0
Australia and New Zealand,22,0.2333222005131267,0.18375528065500174,0.28927115044166407,50.0
Australia and New Zealand,23,0.24298266450397707,0.19117092841111194,0.3024000629379126,50.0
Australia and New Zealand,24,0.25293729118526254,0.19858473852245184,0.3148125358608948,50.0
Australia and New Zealand,25,0.26279623334704955,0.20592921744856815,0.32809771131783366,50.0
Australia and New Zealand,26,0.273028461677309,0.21331556504339544,0.3403901329618618,50.0
Caribbean,1,0.0,0.0,0.0,50.0
Caribbean,2,0.00014990830994380681,0.00012093121195781093,0.00018119776631881653,50.0
Caribbean,3,0.0009704825849460446,0.0008022094412261084,0.0011605793759979432,50.0
Caribbean,4,0.001844382637301271,0.0015315975452486188,0.0022130672675601294,50.0
Caribbean,5,0.0023334198900546547,0.0019387876251970924,0.0027957526777376202,50.0
Caribbean,6,0.0028587471792215946,0.0023853467981309884,0.0034559352504478008,50.0
Caribbean,7,0.0034184630739516894,0.0028574198387159833,0.004187006050746721,50.0
Caribbean,8,0.004040991475755514,0.0033345005267873904,0.004964108642559202,50.0
Caribbean,9,0.004717088014291181,0.0038632186209908792,0.005770513290850919,50.0
Caribbean,10,0.005419624276104831,0.004435180328391322,0.0066898308016894404,50.0
Caribbean,11,0.0061089637206459555,0.0049939416811804515,0.0075871848897055005,50.0
Caribbean,12,0.006818087019134712,0.005530174048755676,0.008468651481765394,50.0
Caribbean,13,0.007509281080511974,0.006081550898391271,0.009352250013811379,50.0
Caribbean,14,0.008213147777904313,0.006620043629336757,0.010242313798942405,50.0
Caribbean,15,0.008788515465163677,0.007065341698529554,0.010977253605302443,50.0
Caribbean,16,0.009377721496980915,0.007486176744757791,0.011687326750809197,50.0
Caribbean,17,0.009967466666101014,0.00792404771866554,0.012411208099904042,50.0
Caribbean,18,0.010521989288725686,0.008346204158814926,0.013097780533527902,50.0
Caribbean,19,0.011108516658567335,0.008803012826774818,0.013784306535036317,50.0
Caribbean,20,0.011672028403489448,0.009237685111268717,0.01450851890952072,50.0
Caribbean,21,0.012259555089608094,0.009649579566857535,0.015217118190608907,50.0
Caribbean,22,0.012818241319086028,0.010091885007654285,0.015959757395362793,50.0
Caribbean,23,0.013387082645874838,0.010491452489897834,0.016673463658791195,50.0
Caribbean,24,0.013952723951149801,0.010873990091560436,0.017400018066116706,50.0
Caribbean,25,0.014525313498675812,0.011282583289401725,0.01814215804953746,50.0
Caribbean,26,0.015047383132849307,0.011690069109160954,0.018850189197575307,50.0
Central America,1,0.0,0.0,0.0,50.0
Central America,2,0.0026572775558516702,0.0021436289653181304,0.003211915055208978,50.0
Central America,3,0.016255103939727046,0.01343177098206047,0.019446595060814947,50.0
Central America,4,0.030863586454104277,0.025465237430477197,0.037042173031191984,50.0
Central America,5,0.03842160316771277,0.03183897169741039,0.0464971488311572,50.0
Central America,6,0.047099313304675136,0.039162493946918786,0.05737033270976465,50.0
Central America,7,0.056127802322822,0.046232191036825576,0.06847270514095215,50.0
Central America,8,0.0659366557494378,0.05414367342257486,0.08094054109147211,50.0
Central America,9,0.07710377014508968,0.0627966529328888,0.09488062634371994,50.0
Central America,10,0.08892980739918979,0.0720571549252082,0.10954153399256661,50.0
Central America,11,0.10061680598036388,0.0812078519177944,0.12424891182724287,50.0
Central America,12,0.11216015907436169,0.09016589817403911,0.13884944523420834,50.0
Central America,13,0.1240197370779686,0.0997122566459509,0.15329124112297504,50.0
Central America,14,0.13592048437042586,0.10840637459425824,0.1678237765532674,50.0
Central America,15,0.146106746465002,0.11620142715143211,0.1801811919342271,50.0
Central America,16,0.15570615208155097,0.12370314136201874,0.19309285137246116,50.0
Central America,17,0.16563779241297508,0.1308586739237311,0.20651133355645554,50.0
Central America,18,0.1752455212034425,0.13859562545308002,0.21925356998430312,50.0
Central America,19,0.18504936402962155,0.14557552930693063,0.2323092501120271,50.0
Central America,20,0.1949861111098345,0.15270424695898005,0.24464284663529273,50.0
Central America,21,0.20480843623862632,0.1601955499004497,0.2576260396031676,50.0
Central America,22,0.2151514357222875,0.16750004625833728,0.2701202140620619,50.0
Central America,23,0.22510062461081942,0.17514310183804568,0.2826021857160339,50.0
Central America,24,0.23572542045616635,0.18235033439022622,0.294814482363872,50.0
Central America,25,0.24577952528475655,0.1897337963499815,0.3076544765858544,50.0
Central America,26,0.25561309408114224,0.1971946986554812,0.32010341481534266,50.0
Central Asia,1,0.0,0.0,0.0,50.0
Central Asia,2,0.002029240531521104,0.0016369907506978583,0.0024527916549326855,50.0
Central Asia,3,0.012531009858883538,0.010389032159731821,0.015053516224141908,50.0
Central Asia,4,0.023888409959656118,0.01967699114536768,0.028615021267429444,50.0
Central Asia,5,0.02980967492373194,0.02474182003772944,0.03594812907771676,50.0
Central Asia,6,0.03649952445219302,0.030343612959555677,0.044394389060324446,50.0
