region,week,coverage_median,coverage_lower,coverage_upper,interval_percent
Australia and New Zealand,1,0.0,0.0,0.0,90.0
Australia and New Zealand,2,0.0021006924873261546,0.001275511483660626,0.0032915621813997312,90.0
Australia and New Zealand,3,0.014662758190524698,0.008825881689713818,0.022531813288284054,90.0
Australia and New Zealand,4,0.027275206405665442,0.016331102748737378,0.04181912442751716,90.0
Australia and New Zealand,5,0.03329240999596725,0.020203417807074048,0.0519265766767859,90.0
Australia and New Zealand,6,0.03967718679053267,0.0238382537126708,0.062711079477014,90.0
Australia and New Zealand,7,0.04564119137293273,0.027250152827739745,0.07285391981164968,90.0
Australia and New Zealand,8,0.05161737059236378,0.03079778886828742,0.0841348160706129,90.0
Australia and New Zealand,9,0.05794522196289025,0.03439066614839565,0.09485013206239379,90.0
Australia and New Zealand,10,0.06410157103325151,0.03800130256378298,0.10580877890127093,90.0
Australia and New Zealand,11,0.07029898962104038,0.041510086394031954,0.11656343196059629,90.0
Australia and New Zealand,12,0.07665929726786336,0.04506368784277573,0.1272164123056808,90.0
Australia and New Zealand,13,0.08306861659715961,0.04890549851546982,0.1382731216662567,90.0
Australia and New Zealand,14,0.08948948170696426,0.05284861763962261,0.1492125142427411,90.0
Australia and New Zealand,15,0.0922116890127983,0.05437021105878861,0.15320522981160112,90.0
Australia and New Zealand,16,0.09509405278823063,0.056383841967375906,0.15727750626387585,90.0
Australia and New Zealand,17,0.09780842694261277,0.058111292105412396,0.16088720639012657,90.0
Australia and New Zealand,18,0.1005651903290134,0.05981090089656228,0.16523536826480903,90.0
Australia and New Zealand,19,0.10336664446838686,0.0613315215400703,0.1690198736615439,90.0
Australia and New Zealand,20,0.10618631591252758,0.06326841330902837,0.17267379261939372,90.0
Australia and New Zealand,21,0.10897644406431534,0.06510014445168716,0.17645323778168495,90.0
Australia and New Zealand,22,0.11199673075997843,0.06703280075990962,0.18034171004889984,90.0
Australia and New Zealand,23,0.11488308517344309,0.06877810199045407,0.1841305617954448,90.0
Australia and New Zealand,24,0.11799206025332663,0.07050789763373971,0.18819650151270054,90.0
Australia and New Zealand,25,0.12085454639883977,0.07227118253754099,0.19163053778727032,90.0
Australia and New Zealand,26,0.12361574800395195,0.07409904783544474,0.19557785262457975,90.0
Caribbean,1,0.0,0.0,0.0,90.0
Caribbean,2,0.00032117949238422865,0.00019501575472087126,0.0005032541778252913,90.0
Caribbean,3,0.0021418400806565065,0.001310181781602669,0.003332588320656453,90.0
Caribbean,4,0.003973338386017749,0.0024280254125921526,0.00614735058734049,90.0
Caribbean,5,0.0048445517674682945,0.0029596058934494456,0.0075612242156274725,90.0
Caribbean,6,0.005710297638628911,0.0034736650942399105,0.009030655708142534,90.0
Caribbean,7,0.00655926085625076,0.0040044721620667014,0.010546711134102698,90.0
Caribbean,8,0.007436043311697331,0.004500611109069808,0.011901944300183197,90.0
Caribbean,9,0.00830362937977484,0.004993124538462289,0.01335549303211961,90.0
Caribbean,10,0.009163122502324643,0.005540401755439687,0.014828539710501795,90.0
Caribbean,11,0.010044606499108915,0.00606160064531582,0.016262943783119432,90.0
Caribbean,12,0.010936265177785082,0.006580826028535373,0.01770701784965297,90.0
Caribbean,13,0.011828231045660165,0.007101800033936205,0.019206701818124672,90.0
Caribbean,14,0.01273974137778237,0.00762483321957905,0.020764807746287084,90.0
Caribbean,15,0.013157913431636767,0.007926908249594168,0.021340985759656032,90.0
Caribbean,16,0.013600470106461116,0.008210731344272219,0.02205296992360473,90.0
Caribbean,17,0.014041890384275004,0.008477134051406574,0.022707843939720692,90.0
Caribbean,18,0.014484406522891685,0.008723257365579835,0.02329642248190875,90.0
Caribbean,19,0.014887548272551262,0.008971620319168086,0.023957564838,90.0
Caribbean,20,0.015296089974238154,0.009247883261092393,0.024572623018549712,90.0
Caribbean,21,0.015718264115128368,0.00953900547093647,0.02531064832527392,90.0
Caribbean,22,0.016148858169992092,0.009785886372404698,0.025899237439417033,90.0
