region,week,coverage_median,coverage_lower,coverage_upper,interval_percent
Eastern Africa,20,0.0,0.0,0.0,50.0
Eastern Africa,21,0.0,0.0,0.0,50.0
Eastern Africa,22,0.0,0.0,0.0,50.0
Eastern Africa,23,0.0,0.0,0.0,50.0
Eastern Africa,24,0.0,0.0,0.0,50.0
Eastern Africa,25,0.0,0.0,0.0,50.0
Eastern Africa,26,0.0,0.0,0.0,50.0
Eastern Asia,1,0.0,0.0,0.0,50.0
Eastern Asia,2,0.0027060314047079505,0.002226415730468564,0.003266676357176994,50.0
Eastern Asia,3,0.017597044170752002,0.014748747807128313,0.021229308747587446,50.0
Eastern Asia,4,0.03352801965400409,0.028015920627909162,0.04045821788018644,50.0
Eastern Asia,5,0.042407302813122334,0.035544297217234,0.05157120411806385,50.0
Eastern Asia,6,0.05213172097234137,0.043611450639096966,0.06409010786431084,50.0
Eastern Asia,7,0.0626432109217365,0.052182904969688304,0.07694759191910693,50.0
Eastern Asia,8,0.07407796517088472,0.061346258186086924,0.09108793166736004,50.0
Eastern Asia,9,0.08604886903765702,0.07119872654483228,0.10661224094723709,50.0
Eastern Asia,10,0.0996447825169905,0.08149965612337097,0.12329152301087794,50.0
Eastern Asia,11,0.11253443440660285,0.09193489961211021,0.13960834665847316,50.0
Eastern Asia,12,0.12548809229398386,0.10141146970785296,0.15617143238283776,50.0
Eastern Asia,13,0.13852471127943472,0.11175112024562309,0.1721736067891827,50.0
Eastern Asia,14,0.15160575669316473,0.12177336430680782,0.1882065755757824,50.0
Eastern Asia,15,0.16164103242839206,0.12972826322130598,0.20029924305755303,50.0
Eastern Asia,16,0.17159044810738808,0.13780707987115046,0.21352189048629444,50.0
Eastern Asia,17,0.1821479882053868,0.14596579215963493,0.2265658837132328,50.0
Eastern Asia,18,0.19259671723351818,0.1534737745731249,0.23994223224904762,50.0
Eastern Asia,19,0.20268021092165106,0.16128473387673495,0.25317198055597595,50.0
Eastern Asia,20,0.21332444632044345,0.16890630515535912,0.2664225079073222,50.0
Eastern Asia,21,0.22357782085613165,0.17646647571774354,0.2790797400733991,50.0
Eastern Asia,22,0.23332468482720434,0.1838363167412778,0.29192582338528456,50.0
Eastern Asia,23,0.24308093540731077,0.19188043732173377,0.3048042574641169,50.0
Eastern Asia,24,0.2531993051988396,0.19945532639945596,0.31774642257255487,50.0
Eastern Asia,25,0.2635619198004162,0.20711817754947948,0.3310710530944324,50.0
Eastern Asia,26,0.2745440799582768,0.21469821051031418,0.3440000212852833,50.0
Eastern Europe,1,0.0,0.0,0.0,50.0
Eastern Europe,2,0.0012216761465996023,0.001005146867695398,0.0014747872390840665,50.0
Eastern Europe,3,0.008239802344602557,0.006897360873861322,0.009921702875890906,50.0
Eastern Europe,4,0.01573353799842403,0.013132260966793942,0.018981983359744194,50.0
Eastern Europe,5,0.019926398215627292,0.016751619842502504,0.02441993723070216,50.0
Eastern Europe,6,0.02461088460085093,0.020578417317223617,0.030196615638527144,50.0
Eastern Europe,7,0.029673594441705812,0.024600278299746602,0.03653172039883371,50.0
Eastern Europe,8,0.03503817750835254,0.029049535178779482,0.04328179645965226,50.0
Eastern Europe,9,0.04090498081628363,0.03362530779314968,0.0507398220773401,50.0
Eastern Europe,10,0.04711976555059793,0.0386348839155125,0.05864200562898604,50.0
Eastern Europe,11,0.05315381657115033,0.04352665432866839,0.0662057587912352,50.0
Eastern Europe,12,0.0591446141058199,0.048299334860927016,0.07409518823085443,50.0
Eastern Europe,13,0.06545727878354571,0.053069497672124336,0.08192113183211669,50.0
Eastern Europe,14,0.07165267087632379,0.05781767158682143,0.08940322894097315,50.0
Eastern Europe,15,0.0763988605431474,0.06147650847329762,0.09492407010250109,50.0
Eastern Europe,16,0.08094914522263658,0.06498631705298227,0.10100084315975094,50.0
Eastern Europe,17,0.08564028121140377,0.06855573358138548,0.10646984273285606,50.0
Eastern Europe,18,0.09025773832552367,0.07207024699937743,0.1123153575850344,50.0
Eastern Europe,19,0.09481564603401671,0.07557524272916355,0.11813876366537425,50.0
Eastern Europe,20,0.0994879492977469,0.07901912480610034,0.12400491498286784,50.0
Eastern Europe,21,0.10418531799274444,0.0824595225963504,0.13013454670681088,50.0
Eastern Europe,22,0.10891802406505234,0.08592842914229161,0.1357642172042904,50.0
Eastern Europe,23,0.11361709629315078,0.08954459987309106,0.14164450346984134,50.0
Eastern Europe,24,0.11837938898845027,0.09301670667654116,0.14755143605748194,50.0
Eastern Europe,25,0.12273050007575134,0.09646914252199139,0.15356590865323572,50.0
Eastern Europe,26,0.12716908974702273,0.10004376528181522,0.15928587427836016,50.0
Melanesia,1,0.0,0.0,0.0,50.0
Melanesia,2,0.0,0.0,0.0,50.0
Melanesia,3,0.0,0.0,0.0,50.0
Melanesia,4,0.0,0.0,0.0,50.0
Melanesia,5,0.0,0.0,0.0,50.0
Melanesia,6,0.0,0.0,0.0,50.0
Melanesia,7,0.0,0.0,0.0,50.0
Melanesia,8,0.0,0.0,0.0,50.0
Melanesia,9,0.0,0.0,0.0,50.0
Melanesia,10,0.0,0.0,0.0,50.0
Melanesia,11,0.0,0.0,0.0,50.0
Melanesia,12,0.0,0.0,0.0,50.0
Melanesia,13,0.0,0.0,0.0,50.0
Melanesia,14,0.0,0.0,0.0,50.0
Melanesia,15,0.0,0.0,0.0,50.0
Melanesia,16,0.0,0.0,0.0,50.0
Melanesia,17,0.0,0.0,0.0,50.0
Melanesia,18,0.0,0.0,0.0,50.0
Melanesia,19,0.0,0.0,0.0,50.0
Melanesia,20,0.0,0.0,0.0,50.0
Melanesia,21,0.0,0.0,0.0,50.0
Melanesia,22,0.0,0.0,0.0,50.0
Melanesia,23,0.0,0.0,0.0,50.0
Melanesia,24,0.0,0.0,0.0,50.0
Melanesia,25,0.0,0.0,0.0,50.0
Melanesia,26,0.0,0.0,0.0,50.0
Micronesia,1,0.0,0.0,0.0,50.0
Micronesia,2,0.0,0.0,0.0,50.0
Micronesia,3,0.0,0.0,0.0,50.0
Micronesia,4,0.0,0.0,0.0,50.0
Micronesia,5,0.0,0.0,0.0,50.0
Micronesia,6,0.0,0.0,0.0,50.0
Micronesia,7,0.0,0.0,0.0,50.0
Micronesia,8,0.0,0.0,0.0,50.0
Micronesia,9,0.0,0.0,0.0,50.0
Micronesia,10,0.0,0.0,0.0,50.0
Micronesia,11,0.0,0.0,0.0,50.0
Micronesia,12,0.0,0.0,0.0,50.0
Micronesia,13,0.0,0.0,0.0,50.0
Micronesia,14,0.0,0.0,0.0,50.0
Micronesia,15,0.0,0.0,0.0,50.0
Micronesia,16,0.0,0.0,0.0,50.0
Micronesia,17,0.0,0.0,0.0,50.0
Micronesia,18,0.0,0.0,0.0,50.0
Micronesia,19,0.0,0.0,0.0,50.0
Micronesia,20,0.0,0.0,0.0,50.0
Micronesia,21,0.0,0.0,0.0,50.0
Micronesia,22,0.0,0.0,0.0,50.0
Micronesia,23,0.0,0.0,0.0,50.0
Micronesia,24,0.0,0.0,0.0,50.0
Micronesia,25,0.0,0.0,0.0,50.0
Micronesia,26,0.0,0.0,0.0,50.0
Middle Africa,1,0.0,0.0,0.0,50.0
Middle Africa,2,0.0,0.0,0.0,50.0
Middle Africa,3,0.0,0.0,0.0,50.0
Middle Africa,4,0.0,0.0,0.0,50.0
Middle Africa,5,0.0,0.0,0.0,50.0
Middle Africa,6,0.0,0.0,0.0,50.0
Middle Africa,7,0.0,0.0,0.0,50.0
Middle Africa,8,0.0,0.0,0.0,50.0
Middle Africa,9,0.0,0.0,0.0,50.0
Middle Africa,10,0.0,0.0,0.0,50.0
Middle Africa,11,0.0,0.0,0.0,50.0
Middle Africa,12,0.0,0.0,0.0,50.0
Middle Africa,13,0.0,0.0,0.0,50.0
Middle Africa,14,0.0,0.0,0.0,50.0
Middle Africa,15,0.0,0.0,0.0,50.0
Middle Africa,16,0.0,0.0,0.0,50.0
Middle Africa,17,0.0,0.0,0.0,50.0
Middle Africa,18,0.0,0.0,0.0,50.0
Middle Africa,19,0.0,0.0,0.0,50.0
Middle Africa,20,0.0,0.0,0.0,50.0
Middle Africa,21,0.0,0.0,0.0,50.0
Middle Africa,22,0.0,0.0,0.0,50.0
Middle Africa,23,0.0,0.0,0.0,50.0
Middle Africa,24,0.0,0.0,0.0,50.0
Middle Africa,25,0.0,0.0,0.0,50.0
Middle Africa,26,0.0,0.0,0.0,50.0
Northern Africa,1,0.0,0.0,0.0,50.0
Northern Africa,2,0.0002571095650358966,0.00021153959228038983,0.00031037841462060563,50.0
Northern Africa,3,0.0016755094699791814,0.0014048909483151515,0.0020230531261548118,50.0
Northern Africa,4,0.0031904607411024468,0.002666372541651586,0.0038502680077170874,50.0
Northern Africa,5,0.004034924581864666,0.003383445079888145,0.004910626489785245,50.0
Northern Africa,6,0.004965437608674826,0.00415347830193725,0.006100349094785329,50.0
Northern Africa,7,0.005966101543594273,0.004967535981696402,0.007325575878761613,50.0
Northern Africa,8,0.0070583660351215514,0.005846386458847783,0.008674121955394234,50.0
Northern Africa,9,0.00819701054425592,0.0067854523530692535,0.0101675310319713,50.0
Northern Africa,10,0.009488329132397593,0.007758754480047377,0.011745057215923168,50.0
Northern Africa,11,0.010711714095995327,0.008763553697384359,0.013292469063521403,50.0
Northern Africa,12,0.011953253481283696,0.009659165361411617,0.014862688581946941,50.0
Northern Africa,13,0.013202498033570346,0.010640948604444578,0.01640366494381147,50.0
Northern Africa,14,0.014433742241836573,0.011609112994775654,0.017918344310385498,50.0
Northern Africa,15,0.015386960960613347,0.012357716428229998,0.019070413421163397,50.0
Northern Africa,16,0.016336024967919402,0.013120610843234279,0.020345791397358582,50.0
Northern Africa,17,0.017334838070734784,0.013899034744556359,0.021564462566006144,50.0
Northern Africa,18,0.018351966572920562,0.014611279408355118,0.0228334612499879,50.0
Northern Africa,19,0.01929250880930301,0.01534082997829423,0.02409394309971228,50.0
Northern Africa,20,0.02030570840174485,0.01607216386783647,0.025346159665069895,50.0
Northern Africa,21,0.021283466358096838,0.016788926786809797,0.02657026720369056,50.0
Northern Africa,22,0.022219345202083705,0.01749860443911051,0.027771992512144298,50.0
Northern Africa,23,0.023137101037269896,0.018251372775229327,0.02900918568522208,50.0
Northern Africa,24,0.024082786704428562,0.018982542795564175,0.030231774632278476,50.0
Northern Africa,25,0.02508041937546958,0.019702031065234944,0.0314977946613822,50.0
Northern Africa,26,0.02610811214499538,0.02042223666747861,0.03272899115651703,50.0
Northern America,1,0.0,0.0,0.0,50.0
Northern America,2,0.0036567940747299302,0.003008665692829102,0.004414421327927795,50.0
Northern America,3,0.025317845185095438,0.021136367994385397,0.030439434362068134,50.0
Northern America,4,0.04832132834353352,0.04032252432589123,0.058269771346650304,50.0
Northern America,5,0.06124773220318828,0.0514539985237418,0.07513203117531794,50.0
Northern America,6,0.0757221569902449,0.06346268458239866,0.09332037819945933,50.0
Northern America,7,0.09158247374137132,0.0759239919681708,0.11293037168774017,50.0
Northern America,8,0.1083157076739996,0.08946261539390965,0.1343393866700853,50.0
Northern America,9,0.1267370209439178,0.10393050915646387,0.15689102693482843,50.0
Northern America,10,0.14554551786185266,0.11910348491078168,0.18158419380473378,50.0
Northern America,11,0.16425631504297342,0.1340534431958056,0.20525635137833764,50.0
Northern America,12,0.1828970955638146,0.14873570423503685,0.22832080534991633,50.0
Northern America,13,0.2017079921375749,0.16302012364031135,0.2533199704796798,50.0
Northern America,14,0.2207577863699398,0.17827561251890406,0.2766723184690225,50.0
Northern America,15,0.23537827603420952,0.18919036593679123,0.2930474412566296,50.0
Northern America,16,0.25008950035933913,0.20066190547775045,0.31019956117223796,50.0
Northern America,17,0.2632483783758165,0.21093769678514085,0.3287843977896683,50.0
Northern America,18,0.2767946123504145,0.22186125358295006,0.34504010406916397,50.0
Northern America,19,0.29142481124748576,0.23252690140330803,0.3620862536723106,50.0
Northern America,20,0.30522555837890814,0.242679735012014,0.37973825621202467,50.0
Northern America,21,0.3189700065012804,0.2532930549816328,0.39696335792091153,50.0
Northern America,22,0.3328976055538613,0.26373530635365405,0.41404961008564267,50.0
Northern America,23,0.34654740354236396,0.2744467506921453,0.43246683952165366,50.0
Northern America,24,0.3604889837502212,0.2840567771446836,0.450290600721073,50.0
Northern America,25,0.37542741289980414,0.29557850207036884,0.4678487313772836,50.0
Northern America,26,0.3888860905262528,0.30537163723244476,0.4853284711771841,50.0
Northern Europe,1,0.0,0.0,0.0,50.0
Northern Europe,2,0.0022900516459223585,0.0018841640193814507,0.002764512472188476,50.0
Northern Europe,3,0.01578466306608837,0.01316873849462168,0.018975678637561784,50.0
Northern Europe,4,0.030111972046328928,0.025118483908301417,0.036302258492329556,50.0
Northern Europe,5,0.038163829420522516,0.032065230346402185,0.04675502449227878,50.0
Northern Europe,6,0.047225576192077345,0.03954471090633016,0.05810053108275497,50.0
Northern Europe,7,0.05698133804105848,0.04725500201898336,0.0702495459140716,50.0
Northern Europe,8,0.06753610143821637,0.05573330869745723,0.08368865658929717,50.0
Northern Europe,9,0.07884137796790967,0.06469894202473743,0.09762449573589768,50.0
Northern Europe,10,0.0906881052164794,0.07410676915718555,0.11301807322896315,50.0
Northern Europe,11,0.10228338023956038,0.0832910772022044,0.12755780247498105,50.0
Northern Europe,12,0.11380695581877834,0.09268595703245587,0.14232886581526755,50.0
Northern Europe,13,0.12574952008628515,0.10166672158495808,0.1574783428687971,50.0
Northern Europe,14,0.13756145183416643,0.11084615784205254,0.1722930890660594,50.0
Northern Europe,15,0.14656222842600058,0.11799183747843976,0.18232589553740194,50.0
Northern Europe,16,0.15570630339817304,0.12495314394987192,0.19349839965107488,50.0
Northern Europe,17,0.16423841461048286,0.13143314439446235,0.20504293983297173,50.0
Northern Europe,18,0.17264352996209295,0.138335098762869,0.21473680230986752,50.0
Northern Europe,19,0.18183228730835616,0.14475570179726102,0.22568377986763763,50.0
Northern Europe,20,0.19029806149675982,0.15132479991537523,0.23671371992888326,50.0
Northern Europe,21,0.1988584951710798,0.15776275434633596,0.24755236942687575,50.0
Northern Europe,22,0.2075343203195469,0.16437523005308996,0.2584394997798351,50.0
Northern Europe,23,0.21637569332878118,0.1713481059651741,0.26996622325343533,50.0
Northern Europe,24,0.22514066267516464,0.17726577213598424,0.2808641060076051,50.0
Northern Europe,25,0.23443836314909722,0.1842528399006742,0.2921004986108247,50.0
Northern Europe,26,0.24247983552389632,0.19050169024575345,0.3028102750237302,50.0
Polynesia,1,0.0,0.0,0.0,50.0
Polynesia,2,0.0,0.0,0.0,50.0
Polynesia,3,0.0,0.0,0.0,50.0
Polynesia,4,0.0,0.0,0.0,50.0
Polynesia,5,0.0,0.0,0.0,50.0
Polynesia,6,0.0,0.0,0.0,50.0
Polynesia,7,0.0,0.0,0.0,50.0
Polynesia,8,0.0,0.0,0.0,50.0
Polynesia,9,0.0,0.0,0.0,50.0
Polynesia,10,0.0,0.0,0.0,50.0
Polynesia,11,0.0,0.0,0.0,50.0
Polynesia,12,0.0,0.0,0.0,50.0
Polynesia,13,0.0,0.0,0.0,50.0
Polynesia,14,0.0,0.0,0.0,50.0
Polynesia,15,0.0,0.0,0.0,50.0
Polynesia,16,0.0,0.0,0.0,50.0
Polynesia,17,0.0,0.0,0.0,50.0
Polynesia,18,0.0,0.0,0.0,50.0
Polynesia,19,0.0,0.0,0.0,50.0
Polynesia,20,0.0,0.0,0.0,50.0
Polynesia,21,0.0,0.0,0.0,50.0
Polynesia,22,0.0,0.0,0.0,50.0
Polynesia,23,0.0,0.0,0.0,50.0
Polynesia,24,0.0,0.0,0.0,50.0
Polynesia,25,0.0,0.0,0.0,50.0
Polynesia,26,0.0,0.0,0.0,50.0
South America,1,0.0,0.0,0.0,50.0
South America,2,0.0005467519596295605,0.0004498459114206563,0.0006600299230284939,50.0
South America,3,0.003642619349599122,0.0030469040080017924,0.00437860054216187,50.0
South America,4,0.006950118690284238,0.0058040019455876555,0.0083602762832514,50.0
South America,5,0.00877533808737083,0.007377934113454058,0.010696717704508151,50.0
South America,6,0.010844079023597764,0.009084579062972747,0.013300402556615527,50.0
South America,7,0.01306396732495407,0.010839475673198859,0.016028623002301096,50.0
South America,8,0.01540886601533885,0.012814752191127907,0.018997165010272665,50.0
South America,9,0.017962092655350953,0.014826494012949413,0.022361809795578266,50.0
South America,10,0.020717639629597533,0.01696044525379189,0.02576021068539572,50.0
South America,11,0.023326752795341396,0.019127277627175004,0.029077875255505467,50.0
South America,12,0.02606243106386793,0.021239701794785588,0.032662258407840906,50.0
South America,13,0.02879010038370262,0.0232920767364828,0.03599461545859946,50.0
South America,14,0.031537871217931446,0.02542994674667226,0.03927159341464736,50.0
South America,15,0.03357688409037224,0.027069792585876887,0.04194718043873104,50.0
South America,16,0.035700145123721425,0.028613160825030338,0.044360205898936814,50.0
South America,17,0.03777582219730921,0.03028409799557121,0.04704750375647431,50.0
South America,18,0.03975979929199618,0.0318407792016237,0.04956290801783533,50.0
South America,19,0.04198637562201436,0.03335397520263368,0.0522222678600201,50.0
South America,20,0.04404112383174572,0.03495153377982314,0.054970459835538346,50.0
South America,21,0.046166218901283654,0.036516952689154114,0.05768202338318686,50.0
South America,22,0.04820754692965354,0.0380381096038053,0.060192220492631246,50.0
South America,23,0.05037086158437596,0.03956476141783036,0.06276568309950825,50.0
South America,24,0.052295516288137736,0.041132482662298464,0.06544040741076922,50.0
South America,25,0.05432188813017404,0.04272909932834485,0.06808766013459641,50.0
South America,26,0.05626555823193054,0.04417867034894377,0.07073203885443434,50.0
South-eastern Asia,1,0.0,0.0,0.0,50.0
South-eastern Asia,2,0.000426094138653122,0.00035057342324530373,0.0005143737970846175,50.0
South-eastern Asia,3,0.0027264687244819993,0.002285499991556704,0.003286190185993673,50.0
South-eastern Asia,4,0.005197253480990363,0.0043384334084226655,0.00625107744023593,50.0
South-eastern Asia,5,0.006535447720710116,0.00547635303341419,0.007971161608068118,50.0
South-eastern Asia,6,0.00806079988676417,0.0067256074562894765,0.0098829339277717,50.0
South-eastern Asia,7,0.009626416243028457,0.008034759381072391,0.011852216321962702,50.0
South-eastern Asia,8,0.011362915929827336,0.009456310931644759,0.014026301317675441,50.0
South-eastern Asia,9,0.013282850980879118,0.010922298859091623,0.016351277094802955,50.0
South-eastern Asia,10,0.01526563348134108,0.012491059028069178,0.018917825466418094,50.0
South-eastern Asia,11,0.017300747083106884,0.014056133294945067,0.021464943058025467,50.0
South-eastern Asia,12,0.019303622209173532,0.015590194854885085,0.02404772371704584,50.0
South-eastern Asia,13,0.021285840304215573,0.01711826710880586,0.026452635249980566,50.0
South-eastern Asia,14,0.023273351898266216,0.018690618137162017,0.028878992148303285,50.0
