region,week,coverage_median,coverage_lower,coverage_upper,interval_percent
Australia and New Zealand,1,0.0,0.0,0.0,90.0
Australia and New Zealand,2,0.0022215517399259794,0.0013562355282385017,0.0034496091601716812,90.0
Australia and New Zealand,3,0.0160800572687536,0.00985056571801013,0.02512996685190284,90.0
Australia and New Zealand,4,0.02993943021342787,0.018345887530737404,0.04710066886476264,90.0
Australia and New Zealand,5,0.037162351241369684,0.022613949375590137,0.059625679075093,90.0
Australia and New Zealand,6,0.044279840690110914,0.02688191401487618,0.07208494590818532,90.0
Australia and New Zealand,7,0.051385757250745484,0.03106056051524809,0.0844026245668341,90.0
Australia and New Zealand,8,0.05853244898169652,0.034931056838924,0.09652827577993352,90.0
Australia and New Zealand,9,0.06575150433383338,0.039201677193420104,0.10926072989325394,90.0
Australia and New Zealand,10,0.07294829569984068,0.043684782017665034,0.12223574590483818,90.0
Australia and New Zealand,11,0.08021151870320317,0.04801756592140157,0.13499265203554173,90.0
Australia and New Zealand,12,0.08767140039958796,0.05220275592703946,0.14782151508048427,90.0
Australia and New Zealand,13,0.09501998859387864,0.056652663855763605,0.16073172167140726,90.0
Australia and New Zealand,14,0.10258126914919036,0.06105028068938639,0.1737247494994541,90.0
Australia and New Zealand,15,0.105618097945489,0.06276973033040535,0.17801895401296572,90.0
Australia and New Zealand,16,0.10836450118804436,0.06477663699136875,0.1821249992234779,90.0
Australia and New Zealand,17,0.11165699032193042,0.06621778308952356,0.1857582754743346,90.0
Australia and New Zealand,18,0.1145268410647243,0.06800120082965913,0.18951846171056078,90.0
Australia and New Zealand,19,0.11749399965417337,0.06998874837537905,0.19343643892236112,90.0
Australia and New Zealand,20,0.1205317320230668,0.07199822437145713,0.19806735844431678,90.0
Australia and New Zealand,21,0.12334982361737623,0.07397709230749143,0.20325623839470866,90.0
Australia and New Zealand,22,0.1260968575635078,0.07597887348143743,0.20702671464037958,90.0
Australia and New Zealand,23,0.12920507467176953,0.07796913142022452,0.2115761582695863,90.0
Australia and New Zealand,24,0.13199360148241396,0.07995375267964037,0.21614509594857256,90.0
Australia and New Zealand,25,0.1353586814016525,0.0818328015646522,0.22114857212293831,90.0
Australia and New Zealand,26,0.13842227699781717,0.08369149641108296,0.22489346764369933,90.0
Caribbean,1,0.0,0.0,0.0,90.0
Caribbean,2,0.0003396579292016791,0.00020735783135376513,0.0005274183278477665,90.0
Caribbean,3,0.0023636107190313244,0.0014545042474284487,0.003719223984383627,90.0
Caribbean,4,0.004381070344707144,0.0027050536662273526,0.006980200779914287,90.0
Caribbean,5,0.005377107561994687,0.003312031187596207,0.008706804655043202,90.0
Caribbean,6,0.006392029046555915,0.003928636045848983,0.010359916778811755,90.0
Caribbean,7,0.00735968758111896,0.004507564476169038,0.012067043028137396,90.0
Caribbean,8,0.0083622025241797,0.005065256729477583,0.013824140675069404,90.0
Caribbean,9,0.009375038450014708,0.005636941018630009,0.01552976474065505,90.0
Caribbean,10,0.010402710894519662,0.006217706578966264,0.017220639320490803,90.0
Caribbean,11,0.011427774304286476,0.006815459463945192,0.01897151128711471,90.0
Caribbean,12,0.012476326658019489,0.007433411372759904,0.02078697208466382,90.0
Caribbean,13,0.013511690890806376,0.008033710206575385,0.022651782780822066,90.0
Caribbean,14,0.014546205208287514,0.008644292015399423,0.024526054076647635,90.0
Caribbean,15,0.015014210573625293,0.008933684292707418,0.025017619422381992,90.0
Caribbean,16,0.015454221039442714,0.009217154942799014,0.02564963295037778,90.0
Caribbean,17,0.0158874834019233,0.009525287897249768,0.0264432269394096,90.0
Caribbean,18,0.016342545755338854,0.009831814225047497,0.027196774013350165,90.0
Caribbean,19,0.016783844638235606,0.010138340552845227,0.02772403567956031,90.0
Caribbean,20,0.017217860530836144,0.010445856779503744,0.028472385772287886,90.0
Caribbean,21,0.01766913835835838,0.010753510735646624,0.029105364264614752,90.0
Caribbean,22,0.018118450337536562,0.011061164691789508,0.0296614134717077,90.0
Caribbean,23,0.01857645847493789,0.011366953519604988,0.030253335675098192,90.0
Caribbean,24,0.01902676167954329,0.011620025918140996,0.031043629857099048,90.0
