region,week,coverage_median,coverage_lower,coverage_upper,interval_percent
Australia and New Zealand,1,0.0,0.0,0.0,90.0
Australia and New Zealand,2,0.0010578056806048162,0.0006457799835247421,0.0016425528606493751,90.0
Australia and New Zealand,3,0.00801870857449071,0.004924443788896285,0.01258063972366502,90.0
Australia and New Zealand,4,0.015350191289522697,0.009407386845878732,0.024163007162129563,90.0
Australia and New Zealand,5,0.019963212570914088,0.012151189334402408,0.031964679147096206,90.0
Australia and New Zealand,6,0.025032212868204937,0.015029469673101927,0.04050597166452213,90.0
Australia and New Zealand,7,0.030218667115625104,0.01796713127164641,0.04965903798205602,90.0
Australia and New Zealand,8,0.03572970433027096,0.020968398465405207,0.05929743248786359,90.0
Australia and New Zealand,9,0.04175556523360798,0.024231922394824936,0.0702786808382973,90.0
Australia and New Zealand,10,0.04815119263115898,0.027593766421941886,0.08229597163735777,90.0
Australia and New Zealand,11,0.05472615846556843,0.03122988549780877,0.09391315029814136,90.0
Australia and New Zealand,12,0.06114060585055851,0.03472844438879116,0.10496603987909056,90.0
Australia and New Zealand,13,0.06746636189966451,0.038082037897621955,0.11623486040950126,90.0
Australia and New Zealand,14,0.07402122228008745,0.04139742545406123,0.12802023291200204,90.0
Australia and New Zealand,15,0.07828659148413486,0.04332357047541522,0.13541583139956942,90.0
Australia and New Zealand,16,0.08256497845636966,0.04557737432417434,0.14209437547159182,90.0
Australia and New Zealand,17,0.08660108580662482,0.047844488908444005,0.14989883829053272,90.0
Australia and New Zealand,18,0.09083125335515704,0.04971218836766088,0.15722399324650468,90.0
Australia and New Zealand,19,0.09504964159085551,0.05154824001738457,0.1645495551034828,90.0
Australia and New Zealand,20,0.0992057391118038,0.05356026919008876,0.17219865560498182,90.0
Australia and New Zealand,21,0.10322775599294556,0.05542404951676223,0.17991120022035856,90.0
Australia and New Zealand,22,0.10747996369491122,0.057246299897723875,0.18726181034144573,90.0
Australia and New Zealand,23,0.11148040305337484,0.05945434125739349,0.1950049912209299,90.0
Australia and New Zealand,24,0.11590646245350726,0.06144692017936626,0.20245215984119516,90.0
Australia and New Zealand,25,0.12040737972912656,0.06306446547119025,0.21062412781322915,90.0
Australia and New Zealand,26,0.12481480400469994,0.06474490284861895,0.2191893051761851,90.0
Caribbean,1,0.0,0.0,0.0,90.0
Caribbean,2,0.0001897015514307056,0.00011581093484721569,0.0002945671702140709,90.0
