region,week,coverage_median,coverage_lower,coverage_upper,interval_percent
Australia and New Zealand,1,0.0,0.0,0.0,70.0
Australia and New Zealand,2,0.001056283795509951,0.0007834303268146763,0.0014147299209937162,70.0
Australia and New Zealand,3,0.00764560357456377,0.005664094871834996,0.010180511987510167,70.0
Australia and New Zealand,4,0.014235335784841364,0.010544348834675931,0.018990893681719568,70.0
Australia and New Zealand,5,0.01766962646596555,0.012996058921493159,0.023742421734031564,70.0
Australia and New Zealand,6,0.021053787471222583,0.015471167282429569,0.028526594068927567,70.0
Australia and New Zealand,7,0.024432445901880696,0.01788551444942391,0.03321279743728303,70.0
Australia and New Zealand,8,0.027830491750301972,0.02033771427649605,0.0380104671791709,70.0
Australia and New Zealand,9,0.03126294441404485,0.022706502654307237,0.04267401373980025,70.0
Australia and New Zealand,10,0.034684811194348936,0.02508946869503138,0.04745162666085091,70.0
Australia and New Zealand,11,0.03813826430270757,0.027524595939703963,0.05222431656989352,70.0
Australia and New Zealand,12,0.04168522294908826,0.029993362604203874,0.05721267130846327,70.0
Australia and New Zealand,13,0.04517926474429021,0.03248261581280517,0.06217603881230334,70.0
Australia and New Zealand,14,0.04877443562432848,0.03491702679828535,0.06723612241413604,70.0
Australia and New Zealand,15,0.05021836015222408,0.03611230154608778,0.06879824741475496,70.0
Australia and New Zealand,16,0.05152419570352385,0.03722691405664194,0.07057567200286605,70.0
Australia and New Zealand,17,0.05308967935016281,0.03837440041495096,0.07255078116829185,70.0
Australia and New Zealand,18,0.05445421062830732,0.03949750481431894,0.07453431274774719,70.0
Australia and New Zealand,19,0.05586500898173556,0.04062750313056346,0.07653502411368858,70.0
Australia and New Zealand,20,0.05730936313234612,0.04174232022614882,0.07833904189121513,70.0
Australia and New Zealand,21,0.0586492844278236,0.042774806125956195,0.08022767230144595,70.0
Australia and New Zealand,22,0.05995541986048797,0.04391312482016426,0.08189281957472679,70.0
Australia and New Zealand,23,0.061433287472292084,0.04499859540720976,0.08368087921695543,70.0
Australia and New Zealand,24,0.06275915156561582,0.046071738192680914,0.0854233008459575,70.0
Australia and New Zealand,25,0.06435915003758752,0.0471396764970625,0.08708438068345749,70.0
Australia and New Zealand,26,0.06581580140701825,0.048259646039116706,0.08892226665725113,70.0
Caribbean,1,0.0,0.0,0.0,70.0
Caribbean,2,0.00017261179812363747,0.00012802365992066028,0.00023118699402573236,70.0
Caribbean,3,0.0012011705342349,0.0008944726159389674,0.0016012059984004566,70.0
Caribbean,4,0.0022264294894673874,0.001660464603459219,0.002986976788738493,70.0
Caribbean,5,0.0027326086782711364,0.002035556130749512,0.003698464051365341,70.0
Caribbean,6,0.003248384720409119,0.002405046894305644,0.004385499012897298,70.0
Caribbean,7,0.0037401420599571505,0.002767168261180616,0.005069172183670223,70.0
Caribbean,8,0.004249613183961974,0.0031369890889695012,0.005793613906328226,70.0
Caribbean,9,0.004764329359655291,0.0035017010852301566,0.006503738646635174,70.0
Caribbean,10,0.005286585350984693,0.003860983359239627,0.007210340387994438,70.0
Caribbean,11,0.005807515448999675,0.004233352829029822,0.007917488471489145,70.0
Caribbean,12,0.006340382465029676,0.004602793467837034,0.008656865717308598,70.0
Caribbean,13,0.006866547369686232,0.004977361443318163,0.009398595135066074,70.0
Caribbean,14,0.007392280353293505,0.00535538568110505,0.010161324129809675,70.0
Caribbean,15,0.007630117426116549,0.005541070076419703,0.010420737511427731,70.0
Caribbean,16,0.007853727685639939,0.005718882862287017,0.01071236214801199,70.0
Caribbean,17,0.008073908605964233,0.005909424092149674,0.011037016275369594,70.0
Caribbean,18,0.008305168130115639,0.006101984483320981,0.011331972120530866,70.0
Caribbean,19,0.00852943315424093,0.0062810909943118946,0.011628743086334497,70.0
Caribbean,20,0.008749997013333208,0.006466435103111129,0.011918390068688355,70.0
Caribbean,21,0.008979333267737826,0.006626769723744696,0.012202898673397772,70.0
Caribbean,22,0.009207670491681702,0.00681334024592126,0.012505864097614887,70.0
Caribbean,23,0.009440427042773904,0.0069793561381774945,0.012828767474796329,70.0
Caribbean,24,0.00966926800058832,0.0071587857435855135,0.013122977442840088,70.0
Caribbean,25,0.009921327979822824,0.007336636156807489,0.013434700396752063,70.0
Caribbean,26,0.010147524306744558,0.00751638963948796,0.01374402597762181,70.0
Central America,1,0.0,0.0,0.0,70.0
Central America,2,0.000993168672035407,0.0007366187577829477,0.0013301969062620622,70.0
Central America,3,0.0065889670566518024,0.004866580499486768,0.008743972821897377,70.0
